category	ID	term	count	genes	logFC	adj_pval	zscore
CC	GO:0000502	proteasome complex	22	AUG_V2A.20908	-0.326127764	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.05104	-0.471650686	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.07756	-0.609778293	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.24255	-0.431946477	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.22206	-0.503177528	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.01847	-0.547550616	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.08236	-0.398606167	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.19581	-0.470905862	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.18756	-0.591252671	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.19372	-0.314936622	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.06619	-0.216419826	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.10599	-0.376166228	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.02715	-0.48858548	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.10113	-0.413016984	3.815155316	-4.69041576
CC	GO:0000502	proteasome complex	22	AUG_V2A.18662	-0.428721629	3.815155316	-4.69041576
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.10681	0.913185254	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.13700	0.388637294	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.00899	-0.493695718	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.22914	-0.525168402	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.01129	-0.490370675	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.21346	-0.31563608	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.01075	-0.322473218	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.12256	-0.429287918	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.02864	-0.339727251	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.08499	-0.727642585	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.06758	-0.374398699	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.23631	-0.36464485	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.21728	-0.608136937	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.02368	-0.173664599	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.06766	-0.700862509	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.14638	-0.300696489	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.24004	-0.459534607	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.09127	-0.420719628	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.17177	-0.256318951	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.21345	-0.340969008	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.00308	-0.977836397	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.09539	-0.23989758	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.07932	-0.559070001	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.11468	-0.457672601	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.01136	-0.465323366	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.23290	-0.374281821	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.18587	-0.537836985	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.14228	-0.443133446	1.412659982	-4.642383454
CC	GO:0031301	integral component of organelle membrane	29	AUG_V2A.08271	-0.396003552	1.412659982	-4.642383454
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.14235	-0.853378146	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.12058	-0.337541472	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.05432	-0.914280905	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.02425	-0.350647353	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.01628	-0.40940881	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.21742	-0.631110773	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.17041	-0.734085327	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.15006	-0.428943595	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.24414	-0.69568757	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.11987	-1.036159788	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.05534	-0.516853561	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.18520	-0.828408874	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.09618	-0.760057969	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.00055	-0.840441801	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.04487	-0.733569912	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.19037	-0.683243667	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.02276	-0.649813824	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.21938	-0.87389528	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.14967	-0.842430541	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.24661	-0.455356287	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.07931	-0.746018307	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.13196	-0.927099678	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.18712	-0.781901433	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.11010	-1.023500741	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.04051	-0.603516282	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.23098	-0.606311812	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.14100	1.712260926	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.15259	1.862608119	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.24730	-0.421598868	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.15940	0.729569072	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.06698	-1.003258543	5.568636236	-4.596194078
MF	GO:0003735	structural constituent of ribosome	32	AUG_V2A.12420	-0.362080975	5.568636236	-4.596194078
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.10975	-0.279209796	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.13700	0.388637294	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.00547	0.542267088	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06677	-0.578431925	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05522	-0.439077038	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.13789	0.3206834	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.21018	-0.365395789	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.01553	-0.25600118	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.10283	-0.245698318	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.01811	-0.257826235	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.08139	-0.519806938	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.08881	-0.363869163	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.12058	-0.337541472	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.22914	-0.525168402	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.17042	-0.335006768	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.02425	-0.350647353	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.22767	-0.302473669	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.21619	-0.399835018	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.01628	-0.40940881	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.09057	-0.448132697	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.18234	-0.467353769	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.17925	-0.63644976	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.13323	-0.630102781	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.04506	-0.354982983	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06008	-0.42398085	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.15215	-0.412712871	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.20028	-0.532930164	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06549	-0.534509202	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.14322	-0.44627987	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.08506	-0.515926691	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.10168	-0.841081423	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.14677	-0.632800154	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.20029	-0.432059421	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05451	-0.379699429	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.19877	0.959004377	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.18105	-0.837245129	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05081	-0.490987502	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.08727	0.656602003	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.08098	-0.34932778	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.09319	-0.318445648	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.11632	-0.307624617	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.11510	-0.51138516	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.08501	-0.282376641	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.22799	0.791920087	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.21987	-0.316564017	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06758	-0.374398699	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.23631	-0.36464485	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.15351	-0.254800207	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.10700	0.928638741	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05436	-3.083400178	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.03390	0.589049994	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05187	-0.552291829	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.20820	-0.389733694	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.24277	0.855640892	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.09123	0.71514176	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.01622	0.532486592	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.00213	-0.383062481	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.10758	0.396559561	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.10890	0.291526119	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.03018	-0.486785282	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.24431	-0.605764802	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.13911	-0.317857558	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.03629	-0.453935578	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.00657	-0.28372923	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.24392	0.382660291	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.18492	-0.3531812	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06339	-0.37155254	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.04844	0.413895123	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05088	-1.057190336	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.23310	-1.885659776	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.00585	-0.26808285	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.07840	0.292661308	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.21638	0.439378317	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06484	0.384424342	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.05602	-0.209629865	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06565	0.466532745	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.14228	-0.443133446	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.11419	0.934656403	4.127843727	-4.387842814
CC	GO:0005740	mitochondrial envelope	79	AUG_V2A.06007	-0.315355729	4.127843727	-4.387842814
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.07409	-0.694458998	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.14451	-0.319250986	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.18553	-0.327271909	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.09243	-0.640180819	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.22914	-0.525168402	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.17925	-0.63644976	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.06865	-0.492207916	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.17928	-0.782222994	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.16730	-0.771419051	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.09263	-0.616957556	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.11986	-0.333374436	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.21096	-0.394232995	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.15012	-0.561645796	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.04484	-0.300104018	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.05797	1.852361142	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.00657	-0.28372923	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.24392	0.382660291	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.03327	-0.837784492	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.16425	-0.615783615	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.01099	-0.802412748	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.08007	-0.66463858	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.18314	-0.372197253	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.11481	-0.313258484	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.11468	-0.457672601	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.15366	0.607255807	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.07753	-0.508609662	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.17658	-0.333913668	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.05088	-1.057190336	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.23310	-1.885659776	1.313880688	-4.38178046
MF	GO:0008514	organic anion transmembrane transporter activity	30	AUG_V2A.18587	-0.537836985	1.313880688	-4.38178046
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.00547	0.542267088	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.05522	-0.439077038	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.21018	-0.365395789	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.10283	-0.245698318	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.08139	-0.519806938	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.08881	-0.363869163	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.12058	-0.337541472	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.22914	-0.525168402	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.02425	-0.350647353	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.22767	-0.302473669	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.01628	-0.40940881	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.09057	-0.448132697	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.18234	-0.467353769	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.17925	-0.63644976	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.06008	-0.42398085	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.15215	-0.412712871	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.20028	-0.532930164	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.06549	-0.534509202	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.14322	-0.44627987	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.10168	-0.841081423	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.14677	-0.632800154	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.20029	-0.432059421	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.19877	0.959004377	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.08499	-0.727642585	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.08098	-0.34932778	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.09319	-0.318445648	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.11632	-0.307624617	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.11510	-0.51138516	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.08501	-0.282376641	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.21987	-0.316564017	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.06758	-0.374398699	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.23631	-0.36464485	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.15351	-0.254800207	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.05436	-3.083400178	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.05187	-0.552291829	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.21728	-0.608136937	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.20820	-0.389733694	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.24277	0.855640892	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.09123	0.71514176	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.00213	-0.383062481	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.06766	-0.700862509	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.10758	0.396559561	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.10890	0.291526119	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.03629	-0.453935578	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.00657	-0.28372923	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.24392	0.382660291	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.18492	-0.3531812	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.04844	0.413895123	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.05088	-1.057190336	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.23310	-1.885659776	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.00585	-0.26808285	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.07840	0.292661308	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.21638	0.439378317	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.06484	0.384424342	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.14228	-0.443133446	2.940307487	-4.276179871
CC	GO:0019866	organelle inner membrane	56	AUG_V2A.11419	0.934656403	2.940307487	-4.276179871
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.14235	-0.853378146	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.12058	-0.337541472	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.05432	-0.914280905	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.21742	-0.631110773	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.09751	-0.642166221	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.17041	-0.734085327	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.15006	-0.428943595	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.23295	-0.508604587	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.11987	-1.036159788	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.05534	-0.516853561	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.18520	-0.828408874	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.04487	-0.733569912	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.24661	-0.455356287	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.07931	-0.746018307	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.18712	-0.781901433	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.11010	-1.023500741	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.01786	-0.654026683	4.326979093	-4.242640687
CC	GO:0022626	cytosolic ribosome	18	AUG_V2A.06698	-1.003258543	4.326979093	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.12058	-0.337541472	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.02425	-0.350647353	3.404805905	-4.242640687
CC	GO:0015934	large ribosomal subunit	18	AUG_V2A.21742	-0.631110773	3.404805905	-4.242640687
