Category	ID	Term	GeneRatio	adj_pval	genes
BP	GO:0071426	ribonucleoprotein complex export from nucleus	36/2801	0.001296466	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.17715,aug_v2a.19103,aug_v2a.01098,aug_v2a.14164,aug_v2a.21747,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.16763,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.10243
BP	GO:0071166	ribonucleoprotein complex localization	36/2801	0.001621221	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.17715,aug_v2a.19103,aug_v2a.01098,aug_v2a.14164,aug_v2a.21747,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.16763,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.10243
BP	GO:0031503	protein-containing complex localization	60/2801	0.001621221	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.17715,aug_v2a.19103,aug_v2a.01098,aug_v2a.14164,aug_v2a.21747,aug_v2a.01526,aug_v2a.08933,aug_v2a.07908,aug_v2a.18555,aug_v2a.23279,aug_v2a.10751,aug_v2a.19742,aug_v2a.21763,aug_v2a.10329,aug_v2a.24037,aug_v2a.18813,aug_v2a.06530,aug_v2a.09112,aug_v2a.01038,aug_v2a.17047,aug_v2a.12959,aug_v2a.03842,aug_v2a.24189,aug_v2a.23559,aug_v2a.02714,aug_v2a.23343,aug_v2a.06812,aug_v2a.12348,aug_v2a.16432,aug_v2a.17141,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.06087,aug_v2a.16763,aug_v2a.10885,aug_v2a.10886,aug_v2a.09356,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.06367,aug_v2a.10243,aug_v2a.09919,aug_v2a.03523,aug_v2a.19798
BP	GO:0006406	mRNA export from nucleus	30/2801	0.002161627	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.00767,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.01098,aug_v2a.14164,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.10243
BP	GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	30/2801	0.002161627	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.00767,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.01098,aug_v2a.14164,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.10243
BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	91/2801	0.00411356	aug_v2a.23358,aug_v2a.21243,aug_v2a.23006,aug_v2a.08495,aug_v2a.08458,aug_v2a.15328,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.01529,aug_v2a.06363,aug_v2a.07378,aug_v2a.05685,aug_v2a.11298,aug_v2a.10244,aug_v2a.15030,aug_v2a.11687,aug_v2a.18375,aug_v2a.10442,aug_v2a.16097,aug_v2a.23692,aug_v2a.04919,aug_v2a.11444,aug_v2a.08198,aug_v2a.16419,aug_v2a.17067,aug_v2a.07793,aug_v2a.00613,aug_v2a.16788,aug_v2a.08267,aug_v2a.18265,aug_v2a.00414,aug_v2a.12214,aug_v2a.20384,aug_v2a.24303,aug_v2a.02995,aug_v2a.01575,aug_v2a.10049,aug_v2a.16098,aug_v2a.14164,aug_v2a.13477,aug_v2a.22736,aug_v2a.01993,aug_v2a.08670,aug_v2a.11456,aug_v2a.01377,aug_v2a.09888,aug_v2a.20254,aug_v2a.17005,aug_v2a.03078,aug_v2a.06462,aug_v2a.14064,aug_v2a.21394,aug_v2a.21196,aug_v2a.03770,aug_v2a.23855,aug_v2a.19421,aug_v2a.20860,aug_v2a.20688,aug_v2a.20859,aug_v2a.10249,aug_v2a.00853,aug_v2a.04937,aug_v2a.03929,aug_v2a.07883,aug_v2a.03096,aug_v2a.18175,aug_v2a.11517,aug_v2a.23871,aug_v2a.14022,aug_v2a.08916,aug_v2a.17941,aug_v2a.21839,aug_v2a.10220,aug_v2a.02447,aug_v2a.21924,aug_v2a.01000,aug_v2a.08360,aug_v2a.12914,aug_v2a.15240,aug_v2a.22269,aug_v2a.13358,aug_v2a.03386,aug_v2a.10243,aug_v2a.20961,aug_v2a.10933,aug_v2a.06551,aug_v2a.01957,aug_v2a.14951,aug_v2a.13530,aug_v2a.00906
BP	GO:0000398	mRNA splicing, via spliceosome	91/2801	0.00411356	aug_v2a.23358,aug_v2a.21243,aug_v2a.23006,aug_v2a.08495,aug_v2a.08458,aug_v2a.15328,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.01529,aug_v2a.06363,aug_v2a.07378,aug_v2a.05685,aug_v2a.11298,aug_v2a.10244,aug_v2a.15030,aug_v2a.11687,aug_v2a.18375,aug_v2a.10442,aug_v2a.16097,aug_v2a.23692,aug_v2a.04919,aug_v2a.11444,aug_v2a.08198,aug_v2a.16419,aug_v2a.17067,aug_v2a.07793,aug_v2a.00613,aug_v2a.16788,aug_v2a.08267,aug_v2a.18265,aug_v2a.00414,aug_v2a.12214,aug_v2a.20384,aug_v2a.24303,aug_v2a.02995,aug_v2a.01575,aug_v2a.10049,aug_v2a.16098,aug_v2a.14164,aug_v2a.13477,aug_v2a.22736,aug_v2a.01993,aug_v2a.08670,aug_v2a.11456,aug_v2a.01377,aug_v2a.09888,aug_v2a.20254,aug_v2a.17005,aug_v2a.03078,aug_v2a.06462,aug_v2a.14064,aug_v2a.21394,aug_v2a.21196,aug_v2a.03770,aug_v2a.23855,aug_v2a.19421,aug_v2a.20860,aug_v2a.20688,aug_v2a.20859,aug_v2a.10249,aug_v2a.00853,aug_v2a.04937,aug_v2a.03929,aug_v2a.07883,aug_v2a.03096,aug_v2a.18175,aug_v2a.11517,aug_v2a.23871,aug_v2a.14022,aug_v2a.08916,aug_v2a.17941,aug_v2a.21839,aug_v2a.10220,aug_v2a.02447,aug_v2a.21924,aug_v2a.01000,aug_v2a.08360,aug_v2a.12914,aug_v2a.15240,aug_v2a.22269,aug_v2a.13358,aug_v2a.03386,aug_v2a.10243,aug_v2a.20961,aug_v2a.10933,aug_v2a.06551,aug_v2a.01957,aug_v2a.14951,aug_v2a.13530,aug_v2a.00906
BP	GO:0000375	RNA splicing, via transesterification reactions	91/2801	0.004502894	aug_v2a.23358,aug_v2a.21243,aug_v2a.23006,aug_v2a.08495,aug_v2a.08458,aug_v2a.15328,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.01529,aug_v2a.06363,aug_v2a.07378,aug_v2a.05685,aug_v2a.11298,aug_v2a.10244,aug_v2a.15030,aug_v2a.11687,aug_v2a.18375,aug_v2a.10442,aug_v2a.16097,aug_v2a.23692,aug_v2a.04919,aug_v2a.11444,aug_v2a.08198,aug_v2a.16419,aug_v2a.17067,aug_v2a.07793,aug_v2a.00613,aug_v2a.16788,aug_v2a.08267,aug_v2a.18265,aug_v2a.00414,aug_v2a.12214,aug_v2a.20384,aug_v2a.24303,aug_v2a.02995,aug_v2a.01575,aug_v2a.10049,aug_v2a.16098,aug_v2a.14164,aug_v2a.13477,aug_v2a.22736,aug_v2a.01993,aug_v2a.08670,aug_v2a.11456,aug_v2a.01377,aug_v2a.09888,aug_v2a.20254,aug_v2a.17005,aug_v2a.03078,aug_v2a.06462,aug_v2a.14064,aug_v2a.21394,aug_v2a.21196,aug_v2a.03770,aug_v2a.23855,aug_v2a.19421,aug_v2a.20860,aug_v2a.20688,aug_v2a.20859,aug_v2a.10249,aug_v2a.00853,aug_v2a.04937,aug_v2a.03929,aug_v2a.07883,aug_v2a.03096,aug_v2a.18175,aug_v2a.11517,aug_v2a.23871,aug_v2a.14022,aug_v2a.08916,aug_v2a.17941,aug_v2a.21839,aug_v2a.10220,aug_v2a.02447,aug_v2a.21924,aug_v2a.01000,aug_v2a.08360,aug_v2a.12914,aug_v2a.15240,aug_v2a.22269,aug_v2a.13358,aug_v2a.03386,aug_v2a.10243,aug_v2a.20961,aug_v2a.10933,aug_v2a.06551,aug_v2a.01957,aug_v2a.14951,aug_v2a.13530,aug_v2a.00906
BP	GO:0016073	snRNA metabolic process	20/2801	0.005107996	aug_v2a.22686,aug_v2a.01536,aug_v2a.23942,aug_v2a.12148,aug_v2a.07292,aug_v2a.02311,aug_v2a.00613,aug_v2a.21054,aug_v2a.04696,aug_v2a.03876,aug_v2a.21323,aug_v2a.05563,aug_v2a.08971,aug_v2a.20387,aug_v2a.17634,aug_v2a.13411,aug_v2a.22080,aug_v2a.16338,aug_v2a.03321,aug_v2a.22774
BP	GO:0045931	positive regulation of mitotic cell cycle	36/2801	0.006171804	aug_v2a.20263,aug_v2a.08152,aug_v2a.09299,aug_v2a.17559,aug_v2a.17226,aug_v2a.16767,aug_v2a.23942,aug_v2a.17279,aug_v2a.00767,aug_v2a.00277,aug_v2a.22070,aug_v2a.17901,aug_v2a.10878,aug_v2a.04340,aug_v2a.11507,aug_v2a.08924,aug_v2a.04837,aug_v2a.15801,aug_v2a.01672,aug_v2a.12380,aug_v2a.04011,aug_v2a.18891,aug_v2a.24063,aug_v2a.16962,aug_v2a.06066,aug_v2a.08346,aug_v2a.03480,aug_v2a.16019,aug_v2a.01105,aug_v2a.08641,aug_v2a.07882,aug_v2a.06238,aug_v2a.07900,aug_v2a.07901,aug_v2a.19414,aug_v2a.24163
BP	GO:0006405	RNA export from nucleus	37/2801	0.006857211	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.17715,aug_v2a.19103,aug_v2a.01098,aug_v2a.14164,aug_v2a.21747,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.04937,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.16763,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.10243
BP	GO:0006998	nuclear envelope organization	21/2801	0.007153384	aug_v2a.00767,aug_v2a.13602,aug_v2a.07772,aug_v2a.04617,aug_v2a.14013,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.04917,aug_v2a.18535,aug_v2a.02955,aug_v2a.23449,aug_v2a.18121,aug_v2a.01881,aug_v2a.06277,aug_v2a.04616,aug_v2a.13702,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912
BP	GO:0006611	protein export from nucleus	43/2801	0.009871212	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.16207,aug_v2a.10690,aug_v2a.17715,aug_v2a.19103,aug_v2a.21663,aug_v2a.01098,aug_v2a.14164,aug_v2a.14953,aug_v2a.18333,aug_v2a.21747,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.22328,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.16763,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.05625,aug_v2a.10243
BP	GO:0046607	positive regulation of centrosome cycle	327867	0.015792832	aug_v2a.17279,aug_v2a.00767,aug_v2a.01672,aug_v2a.05283,aug_v2a.13266,aug_v2a.07900,aug_v2a.07901,aug_v2a.19414,aug_v2a.24163
BP	GO:0045292	mRNA cis splicing, via spliceosome	327928	0.019050527	aug_v2a.23358,aug_v2a.08495,aug_v2a.15328,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.05685,aug_v2a.08198,aug_v2a.17067,aug_v2a.01575,aug_v2a.00853
BP	GO:0051168	nuclear export	46/2801	0.021014199	aug_v2a.09780,aug_v2a.11362,aug_v2a.19138,aug_v2a.08458,aug_v2a.09490,aug_v2a.22629,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.16207,aug_v2a.10690,aug_v2a.17715,aug_v2a.19103,aug_v2a.21663,aug_v2a.01098,aug_v2a.14164,aug_v2a.14953,aug_v2a.18333,aug_v2a.21747,aug_v2a.01526,aug_v2a.08933,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.09112,aug_v2a.01038,aug_v2a.09285,aug_v2a.04937,aug_v2a.22328,aug_v2a.20302,aug_v2a.05860,aug_v2a.18175,aug_v2a.11517,aug_v2a.16763,aug_v2a.10885,aug_v2a.10886,aug_v2a.20052,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912,aug_v2a.05625,aug_v2a.10243
BP	GO:1902600	proton transmembrane transport	18/2801	0.02264377	aug_v2a.24463,aug_v2a.00883,aug_v2a.24305,aug_v2a.21663,aug_v2a.11157,aug_v2a.15570,aug_v2a.08099,aug_v2a.18234,aug_v2a.03608,aug_v2a.23309,aug_v2a.16878,aug_v2a.19829,aug_v2a.08506,aug_v2a.09111,aug_v2a.01989,aug_v2a.05625,aug_v2a.14322,aug_v2a.08894
BP	GO:0048284	organelle fusion	48/2801	0.025888196	aug_v2a.21965,aug_v2a.15256,aug_v2a.10900,aug_v2a.04752,aug_v2a.16057,aug_v2a.18080,aug_v2a.03490,aug_v2a.09311,aug_v2a.04714,aug_v2a.17765,aug_v2a.22106,aug_v2a.01562,aug_v2a.05795,aug_v2a.15048,aug_v2a.05016,aug_v2a.10152,aug_v2a.09082,aug_v2a.20105,aug_v2a.10409,aug_v2a.11227,aug_v2a.16462,aug_v2a.00625,aug_v2a.09486,aug_v2a.20534,aug_v2a.20564,aug_v2a.02287,aug_v2a.02157,aug_v2a.16878,aug_v2a.17141,aug_v2a.24277,aug_v2a.09123,aug_v2a.04180,aug_v2a.11521,aug_v2a.04326,aug_v2a.01508,aug_v2a.05312,aug_v2a.05313,aug_v2a.20578,aug_v2a.10387,aug_v2a.05098,aug_v2a.20270,aug_v2a.07316,aug_v2a.23283,aug_v2a.07276,aug_v2a.11910,aug_v2a.14153,aug_v2a.00172,aug_v2a.19798
BP	GO:0033157	regulation of intracellular protein transport	53/2801	0.025888196	aug_v2a.14844,aug_v2a.09299,aug_v2a.14076,aug_v2a.09176,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.05337,aug_v2a.07744,aug_v2a.05982,aug_v2a.00866,aug_v2a.08655,aug_v2a.00694,aug_v2a.16714,aug_v2a.10766,aug_v2a.23109,aug_v2a.19103,aug_v2a.10485,aug_v2a.21663,aug_v2a.00104,aug_v2a.00105,aug_v2a.03505,aug_v2a.21747,aug_v2a.03301,aug_v2a.07939,aug_v2a.20148,aug_v2a.12131,aug_v2a.05795,aug_v2a.14269,aug_v2a.01038,aug_v2a.00625,aug_v2a.05277,aug_v2a.09486,aug_v2a.07965,aug_v2a.07964,aug_v2a.03880,aug_v2a.22328,aug_v2a.00547,aug_v2a.05507,aug_v2a.06014,aug_v2a.21456,aug_v2a.00060,aug_v2a.08915,aug_v2a.18538,aug_v2a.05625,aug_v2a.00483,aug_v2a.19650,aug_v2a.01117,aug_v2a.13086,aug_v2a.20527,aug_v2a.17679
BP	GO:0016180	snRNA processing	14/2801	0.029320875	aug_v2a.22686,aug_v2a.01536,aug_v2a.12148,aug_v2a.07292,aug_v2a.02311,aug_v2a.21054,aug_v2a.05563,aug_v2a.20387,aug_v2a.17634,aug_v2a.13411,aug_v2a.22080,aug_v2a.16338,aug_v2a.03321,aug_v2a.22774
BP	GO:0000380	alternative mRNA splicing, via spliceosome	18/2801	0.029320875	aug_v2a.23006,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.07378,aug_v2a.05685,aug_v2a.10442,aug_v2a.10049,aug_v2a.22736,aug_v2a.04937,aug_v2a.03096,aug_v2a.15240,aug_v2a.22269,aug_v2a.03386,aug_v2a.10243,aug_v2a.01957,aug_v2a.14951,aug_v2a.13530
BP	GO:0046822	regulation of nucleocytoplasmic transport	26/2801	0.029320875	aug_v2a.09176,aug_v2a.17279,aug_v2a.00767,aug_v2a.16337,aug_v2a.14166,aug_v2a.05099,aug_v2a.07744,aug_v2a.10766,aug_v2a.23109,aug_v2a.19103,aug_v2a.21663,aug_v2a.03505,aug_v2a.21747,aug_v2a.07939,aug_v2a.21763,aug_v2a.01038,aug_v2a.04937,aug_v2a.22328,aug_v2a.00547,aug_v2a.00060,aug_v2a.05625,aug_v2a.00483,aug_v2a.19650,aug_v2a.01117,aug_v2a.13086,aug_v2a.20527
BP	GO:0022618	ribonucleoprotein complex assembly	78/2801	0.029320875	aug_v2a.23358,aug_v2a.08495,aug_v2a.15328,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.05685,aug_v2a.18375,aug_v2a.08198,aug_v2a.09262,aug_v2a.16419,aug_v2a.17067,aug_v2a.07793,aug_v2a.21008,aug_v2a.05535,aug_v2a.08267,aug_v2a.18265,aug_v2a.00414,aug_v2a.12214,aug_v2a.20384,aug_v2a.24303,aug_v2a.10413,aug_v2a.02995,aug_v2a.16098,aug_v2a.14953,aug_v2a.18333,aug_v2a.18712,aug_v2a.14305,aug_v2a.13068,aug_v2a.11456,aug_v2a.19413,aug_v2a.01377,aug_v2a.04897,aug_v2a.17005,aug_v2a.03078,aug_v2a.06462,aug_v2a.14064,aug_v2a.21394,aug_v2a.21196,aug_v2a.03770,aug_v2a.23855,aug_v2a.03938,aug_v2a.18928,aug_v2a.19421,aug_v2a.04232,aug_v2a.20688,aug_v2a.10249,aug_v2a.00853,aug_v2a.04937,aug_v2a.04707,aug_v2a.07883,aug_v2a.23871,aug_v2a.14022,aug_v2a.03930,aug_v2a.06780,aug_v2a.23295,aug_v2a.01786,aug_v2a.10497,aug_v2a.12844,aug_v2a.10498,aug_v2a.00903,aug_v2a.00902,aug_v2a.08916,aug_v2a.05801,aug_v2a.02447,aug_v2a.21924,aug_v2a.01000,aug_v2a.08360,aug_v2a.12914,aug_v2a.15240,aug_v2a.22269,aug_v2a.14951,aug_v2a.13530,aug_v2a.00906,aug_v2a.07900,aug_v2a.07901,aug_v2a.19414,aug_v2a.24163
BP	GO:0007077	mitotic nuclear envelope disassembly	327928	0.029320875	aug_v2a.00767,aug_v2a.23279,aug_v2a.10751,aug_v2a.21763,aug_v2a.04917,aug_v2a.18535,aug_v2a.02955,aug_v2a.01281,aug_v2a.24279,aug_v2a.18326,aug_v2a.05912
BP	GO:0061025	membrane fusion	48/2801	0.030827438	aug_v2a.21965,aug_v2a.15256,aug_v2a.21663,aug_v2a.10900,aug_v2a.04752,aug_v2a.16057,aug_v2a.13261,aug_v2a.03490,aug_v2a.09311,aug_v2a.04714,aug_v2a.17765,aug_v2a.22106,aug_v2a.01562,aug_v2a.15048,aug_v2a.05016,aug_v2a.10152,aug_v2a.17095,aug_v2a.08755,aug_v2a.23449,aug_v2a.09082,aug_v2a.20105,aug_v2a.10409,aug_v2a.16462,aug_v2a.00625,aug_v2a.09486,aug_v2a.20534,aug_v2a.20564,aug_v2a.02287,aug_v2a.02157,aug_v2a.17141,aug_v2a.24277,aug_v2a.09123,aug_v2a.04180,aug_v2a.11521,aug_v2a.04326,aug_v2a.01508,aug_v2a.05312,aug_v2a.05313,aug_v2a.20578,aug_v2a.10387,aug_v2a.05098,aug_v2a.20270,aug_v2a.07316,aug_v2a.23283,aug_v2a.07276,aug_v2a.11910,aug_v2a.14153,aug_v2a.19798
BP	GO:0071826	ribonucleoprotein complex subunit organization	79/2801	0.031311158	aug_v2a.23358,aug_v2a.08495,aug_v2a.15328,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.05685,aug_v2a.18375,aug_v2a.08198,aug_v2a.09262,aug_v2a.16419,aug_v2a.17067,aug_v2a.07793,aug_v2a.21008,aug_v2a.05535,aug_v2a.08267,aug_v2a.18265,aug_v2a.00414,aug_v2a.12214,aug_v2a.20384,aug_v2a.24303,aug_v2a.10413,aug_v2a.02995,aug_v2a.16098,aug_v2a.14953,aug_v2a.18333,aug_v2a.18712,aug_v2a.07772,aug_v2a.14305,aug_v2a.13068,aug_v2a.11456,aug_v2a.19413,aug_v2a.01377,aug_v2a.04897,aug_v2a.17005,aug_v2a.03078,aug_v2a.06462,aug_v2a.14064,aug_v2a.21394,aug_v2a.21196,aug_v2a.03770,aug_v2a.23855,aug_v2a.03938,aug_v2a.18928,aug_v2a.19421,aug_v2a.04232,aug_v2a.20688,aug_v2a.10249,aug_v2a.00853,aug_v2a.04937,aug_v2a.04707,aug_v2a.07883,aug_v2a.23871,aug_v2a.14022,aug_v2a.03930,aug_v2a.06780,aug_v2a.23295,aug_v2a.01786,aug_v2a.10497,aug_v2a.12844,aug_v2a.10498,aug_v2a.00903,aug_v2a.00902,aug_v2a.08916,aug_v2a.05801,aug_v2a.02447,aug_v2a.21924,aug_v2a.01000,aug_v2a.08360,aug_v2a.12914,aug_v2a.15240,aug_v2a.22269,aug_v2a.14951,aug_v2a.13530,aug_v2a.00906,aug_v2a.07900,aug_v2a.07901,aug_v2a.19414,aug_v2a.24163
BP	GO:1903311	regulation of mRNA metabolic process	50/2801	0.031356289	aug_v2a.01536,aug_v2a.16981,aug_v2a.19926,aug_v2a.08688,aug_v2a.21330,aug_v2a.06363,aug_v2a.07378,aug_v2a.05685,aug_v2a.13602,aug_v2a.14166,aug_v2a.05099,aug_v2a.12148,aug_v2a.07292,aug_v2a.02311,aug_v2a.02995,aug_v2a.00845,aug_v2a.10049,aug_v2a.00799,aug_v2a.20360,aug_v2a.20361,aug_v2a.08217,aug_v2a.22736,aug_v2a.15801,aug_v2a.03315,aug_v2a.12820,aug_v2a.08236,aug_v2a.04300,aug_v2a.06449,aug_v2a.04937,aug_v2a.10272,aug_v2a.04707,aug_v2a.03096,aug_v2a.18175,aug_v2a.11517,aug_v2a.03665,aug_v2a.10497,aug_v2a.12844,aug_v2a.10498,aug_v2a.05258,aug_v2a.00903,aug_v2a.00902,aug_v2a.12914,aug_v2a.03386,aug_v2a.10243,aug_v2a.20362,aug_v2a.20961,aug_v2a.01957,aug_v2a.14951,aug_v2a.13530,aug_v2a.17020
BP	GO:0034470	ncRNA processing	87/2801	0.031684577	aug_v2a.22686,aug_v2a.01536,aug_v2a.07136,aug_v2a.00821,aug_v2a.08406,aug_v2a.09587,aug_v2a.15145,aug_v2a.18866,aug_v2a.18614,aug_v2a.01424,aug_v2a.12449,aug_v2a.19187,aug_v2a.04428,aug_v2a.05295,aug_v2a.12414,aug_v2a.05433,aug_v2a.09673,aug_v2a.04152,aug_v2a.05923,aug_v2a.23007,aug_v2a.12148,aug_v2a.07292,aug_v2a.02311,aug_v2a.19819,aug_v2a.21008,aug_v2a.05535,aug_v2a.24025,aug_v2a.18460,aug_v2a.23237,aug_v2a.12559,aug_v2a.01146,aug_v2a.01421,aug_v2a.02953,aug_v2a.00062,aug_v2a.19103,aug_v2a.01984,aug_v2a.10049,aug_v2a.13938,aug_v2a.14953,aug_v2a.18333,aug_v2a.21054,aug_v2a.18712,aug_v2a.21747,aug_v2a.10928,aug_v2a.21742,aug_v2a.17117,aug_v2a.04821,aug_v2a.23181,aug_v2a.02312,aug_v2a.18767,aug_v2a.16815,aug_v2a.02766,aug_v2a.22893,aug_v2a.04150,aug_v2a.02049,aug_v2a.07931,aug_v2a.10927,aug_v2a.01114,aug_v2a.07634,aug_v2a.03169,aug_v2a.05563,aug_v2a.00853,aug_v2a.17102,aug_v2a.08492,aug_v2a.20387,aug_v2a.17634,aug_v2a.13411,aug_v2a.14543,aug_v2a.01360,aug_v2a.05432,aug_v2a.00903,aug_v2a.00902,aug_v2a.23182,aug_v2a.06370,aug_v2a.04979,aug_v2a.04777,aug_v2a.21839,aug_v2a.08417,aug_v2a.22080,aug_v2a.16338,aug_v2a.03321,aug_v2a.22774,aug_v2a.06308,aug_v2a.00318,aug_v2a.06281,aug_v2a.03386,aug_v2a.07150
BP	GO:0034472	snRNA 3'-end processing	327897	0.038789097	aug_v2a.22686,aug_v2a.01536,aug_v2a.12148,aug_v2a.07292,aug_v2a.02311,aug_v2a.21054,aug_v2a.05563,aug_v2a.20387,aug_v2a.17634,aug_v2a.13411
BP	GO:0031647	regulation of protein stability	48/2801	0.038789097	aug_v2a.20600,aug_v2a.10925,aug_v2a.08152,aug_v2a.06580,aug_v2a.10807,aug_v2a.04340,aug_v2a.24474,aug_v2a.08655,aug_v2a.03384,aug_v2a.10766,aug_v2a.23109,aug_v2a.17390,aug_v2a.11803,aug_v2a.10485,aug_v2a.21663,aug_v2a.03693,aug_v2a.10357,aug_v2a.14232,aug_v2a.18712,aug_v2a.00279,aug_v2a.14905,aug_v2a.06216,aug_v2a.14290,aug_v2a.11528,aug_v2a.02683,aug_v2a.14632,aug_v2a.02025,aug_v2a.00625,aug_v2a.05143,aug_v2a.11105,aug_v2a.15526,aug_v2a.18834,aug_v2a.01939,aug_v2a.10311,aug_v2a.11173,aug_v2a.18768,aug_v2a.04707,aug_v2a.22054,aug_v2a.16210,aug_v2a.20578,aug_v2a.09711,aug_v2a.21456,aug_v2a.24208,aug_v2a.08017,aug_v2a.05625,aug_v2a.20527,aug_v2a.09351,aug_v2a.20980
