Category	ID	Term	GeneRatio	adj_pval	genes
BP	GO:0015986	ATP synthesis coupled proton transport	10/1233	0.00036323	"aug_v2a.24463,aug_v2a.00883,aug_v2a.06376,aug_v2a.15570,aug_v2a.00371,aug_v2a.18234,aug_v2a.08665,aug_v2a.19829,aug_v2a.08506,aug_v2a.14322"
BP	GO:0006412	translation	73/1233	0.000550973	"aug_v2a.15128,aug_v2a.11802,aug_v2a.04808,aug_v2a.02111,aug_v2a.01035,aug_v2a.05027,aug_v2a.18010,aug_v2a.01098,aug_v2a.07651,aug_v2a.09465,aug_v2a.18712,aug_v2a.21742,aug_v2a.04392,aug_v2a.09596,aug_v2a.06518,aug_v2a.02425,aug_v2a.13068,aug_v2a.23695,aug_v2a.01628,aug_v2a.15047,aug_v2a.12149,aug_v2a.11900,aug_v2a.15754,aug_v2a.06304,aug_v2a.10903,aug_v2a.21917,aug_v2a.23097,aug_v2a.03905,aug_v2a.11405,aug_v2a.20577,aug_v2a.00926,aug_v2a.21937,aug_v2a.16889,aug_v2a.04936,aug_v2a.08019,aug_v2a.24661,aug_v2a.07931,aug_v2a.02276,aug_v2a.23098,aug_v2a.05075,aug_v2a.07660,aug_v2a.22926,aug_v2a.04051,aug_v2a.16514,aug_v2a.19037,aug_v2a.00055,aug_v2a.14967,aug_v2a.21938,aug_v2a.04487,aug_v2a.13196,aug_v2a.09618,aug_v2a.24414,aug_v2a.01559,aug_v2a.03954,aug_v2a.24093,aug_v2a.10433,aug_v2a.11920,aug_v2a.18919,aug_v2a.17041,aug_v2a.06780,aug_v2a.15006,aug_v2a.18520,aug_v2a.09751,aug_v2a.05534,aug_v2a.11987,aug_v2a.12058,aug_v2a.23295,aug_v2a.05432,aug_v2a.06698,aug_v2a.03665,aug_v2a.16609,aug_v2a.06265,aug_v2a.05886"
BP	GO:1902600	proton transmembrane transport	14/1233	0.002025818	"aug_v2a.24463,aug_v2a.00883,aug_v2a.21663,aug_v2a.06376,aug_v2a.15570,aug_v2a.00371,aug_v2a.18234,aug_v2a.08665,aug_v2a.19829,aug_v2a.08506,aug_v2a.09111,aug_v2a.05625,aug_v2a.14322,aug_v2a.00969"
BP	GO:0055114	oxidation-reduction process	57/1233	0.002846835	"aug_v2a.04399,aug_v2a.02480,aug_v2a.09107,aug_v2a.10283,aug_v2a.15363,aug_v2a.02207,aug_v2a.18524,aug_v2a.12227,aug_v2a.00279,aug_v2a.20498,aug_v2a.17956,aug_v2a.13238,aug_v2a.07131,aug_v2a.20473,aug_v2a.17870,aug_v2a.01313,aug_v2a.21797,aug_v2a.23181,aug_v2a.13600,aug_v2a.07730,aug_v2a.08118,aug_v2a.15215,aug_v2a.06506,aug_v2a.14677,aug_v2a.17730,aug_v2a.04819,aug_v2a.13239,aug_v2a.13365,aug_v2a.06974,aug_v2a.08496,aug_v2a.16431,aug_v2a.22914,aug_v2a.13524,aug_v2a.18094,aug_v2a.24164,aug_v2a.02766,aug_v2a.17973,aug_v2a.12628,aug_v2a.00999,aug_v2a.14864,aug_v2a.22071,aug_v2a.08353,aug_v2a.00545,aug_v2a.16555,aug_v2a.20028,aug_v2a.20029,aug_v2a.02501,aug_v2a.03350,aug_v2a.18957,aug_v2a.09057,aug_v2a.13432,aug_v2a.05625,aug_v2a.19715,aug_v2a.09605,aug_v2a.07559,aug_v2a.22717,aug_v2a.14322"
BP	GO:0042073	intraciliary transport	17/1233	0.002846835	"aug_v2a.20005,aug_v2a.10329,aug_v2a.24037,aug_v2a.05785,aug_v2a.06530,aug_v2a.17047,aug_v2a.12959,aug_v2a.03842,aug_v2a.09475,aug_v2a.23559,aug_v2a.05972,aug_v2a.23343,aug_v2a.16432,aug_v2a.09356,aug_v2a.23461,aug_v2a.12747,aug_v2a.03523"
BP	GO:0065002	intracellular protein transmembrane transport	13/1233	0.006986924	"aug_v2a.22643,aug_v2a.13323,aug_v2a.06008,aug_v2a.08685,aug_v2a.01528,aug_v2a.09359,aug_v2a.16430,aug_v2a.22413,aug_v2a.08861,aug_v2a.08881,aug_v2a.17726,aug_v2a.21456,aug_v2a.02850"
BP	GO:0032543	mitochondrial translation	13/1233	0.008180222	"aug_v2a.02111,aug_v2a.04392,aug_v2a.23695,aug_v2a.01628,aug_v2a.15047,aug_v2a.12149,aug_v2a.11900,aug_v2a.15754,aug_v2a.21917,aug_v2a.03905,aug_v2a.11405,aug_v2a.20577,aug_v2a.05886"
BP	GO:0015980	energy derivation by oxidation of organic compounds	30/1233	0.008180222	"aug_v2a.15363,aug_v2a.17956,aug_v2a.07131,aug_v2a.20473,aug_v2a.01313,aug_v2a.21797,aug_v2a.13600,aug_v2a.07730,aug_v2a.08118,aug_v2a.15215,aug_v2a.06506,aug_v2a.17730,aug_v2a.04819,aug_v2a.06974,aug_v2a.08496,aug_v2a.17973,aug_v2a.12628,aug_v2a.00999,aug_v2a.14864,aug_v2a.22071,aug_v2a.08353,aug_v2a.00545,aug_v2a.20028,aug_v2a.20029,aug_v2a.09057,aug_v2a.13432,aug_v2a.05625,aug_v2a.09605,aug_v2a.07559,aug_v2a.14322"
BP	GO:0071806	protein transmembrane transport	13/1233	0.009391447	"aug_v2a.22643,aug_v2a.13323,aug_v2a.06008,aug_v2a.08685,aug_v2a.01528,aug_v2a.09359,aug_v2a.16430,aug_v2a.22413,aug_v2a.08861,aug_v2a.08881,aug_v2a.17726,aug_v2a.21456,aug_v2a.02850"
BP	GO:0045333	cellular respiration	23/1233	0.010279899	"aug_v2a.07131,aug_v2a.20473,aug_v2a.01313,aug_v2a.21797,aug_v2a.13600,aug_v2a.07730,aug_v2a.08118,aug_v2a.15215,aug_v2a.06506,aug_v2a.17730,aug_v2a.04819,aug_v2a.06974,aug_v2a.08496,aug_v2a.12628,aug_v2a.00999,aug_v2a.14864,aug_v2a.22071,aug_v2a.20028,aug_v2a.20029,aug_v2a.09057,aug_v2a.05625,aug_v2a.07559,aug_v2a.14322"
BP	GO:0045047	protein targeting to ER	9/1233	0.015033468	"aug_v2a.21742,aug_v2a.09359,aug_v2a.16430,aug_v2a.04865,aug_v2a.22413,aug_v2a.07931,aug_v2a.17807,aug_v2a.24535,aug_v2a.02652"
BP	GO:0061512	protein localization to cilium	12/1233	0.020294142	"aug_v2a.12959,aug_v2a.03842,aug_v2a.09475,aug_v2a.23559,aug_v2a.05972,aug_v2a.23343,aug_v2a.16432,aug_v2a.22364,aug_v2a.06095,aug_v2a.19538,aug_v2a.06096,aug_v2a.23461"
BP	GO:0009117	nucleotide metabolic process	63/1233	0.022064873	"aug_v2a.17108,aug_v2a.24463,aug_v2a.18918,aug_v2a.08384,aug_v2a.00883,aug_v2a.16384,aug_v2a.22324,aug_v2a.16427,aug_v2a.12130,aug_v2a.02097,aug_v2a.04741,aug_v2a.11885,aug_v2a.07807,aug_v2a.09549,aug_v2a.01313,aug_v2a.21797,aug_v2a.06376,aug_v2a.15570,aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.00371,aug_v2a.18234,aug_v2a.15579,aug_v2a.06974,aug_v2a.16431,aug_v2a.05352,aug_v2a.01378,aug_v2a.17894,aug_v2a.19135,aug_v2a.10170,aug_v2a.06061,aug_v2a.20667,aug_v2a.19626,aug_v2a.12628,aug_v2a.00999,aug_v2a.22071,aug_v2a.06540,aug_v2a.13262,aug_v2a.24543,aug_v2a.10724,aug_v2a.22072,aug_v2a.24022,aug_v2a.15812,aug_v2a.01020,aug_v2a.06044,aug_v2a.08665,aug_v2a.20028,aug_v2a.19829,aug_v2a.08506,aug_v2a.09243,aug_v2a.18114,aug_v2a.11920,aug_v2a.21303,aug_v2a.11449,aug_v2a.11271,aug_v2a.24279,aug_v2a.05625,aug_v2a.00483,aug_v2a.09605,aug_v2a.07559,aug_v2a.14322"
BP	GO:0022613	ribonucleoprotein complex biogenesis	68/1233	0.0221643	"aug_v2a.12316,aug_v2a.22686,aug_v2a.13080,aug_v2a.15027,aug_v2a.16337,aug_v2a.01721,aug_v2a.15313,aug_v2a.06494,aug_v2a.04428,aug_v2a.16001,aug_v2a.12414,aug_v2a.16316,aug_v2a.05433,aug_v2a.09673,aug_v2a.05923,aug_v2a.14661,aug_v2a.18050,aug_v2a.05535,aug_v2a.01682,aug_v2a.08267,aug_v2a.20384,aug_v2a.24303,aug_v2a.18010,aug_v2a.09465,aug_v2a.18712,aug_v2a.21747,aug_v2a.21742,aug_v2a.13068,aug_v2a.22024,aug_v2a.01377,aug_v2a.04936,aug_v2a.22754,aug_v2a.06521,aug_v2a.07931,aug_v2a.17005,aug_v2a.06862,aug_v2a.03078,aug_v2a.14064,aug_v2a.18224,aug_v2a.23855,aug_v2a.09618,aug_v2a.01559,aug_v2a.03954,aug_v2a.23479,aug_v2a.20688,aug_v2a.20835,aug_v2a.10249,aug_v2a.00065,aug_v2a.08097,aug_v2a.06780,aug_v2a.15006,aug_v2a.09751,aug_v2a.23295,aug_v2a.05432,aug_v2a.05886,aug_v2a.04777,aug_v2a.16763,aug_v2a.09946,aug_v2a.21839,aug_v2a.10650,aug_v2a.12047,aug_v2a.05801,aug_v2a.20762,aug_v2a.21924,aug_v2a.01578,aug_v2a.17550,aug_v2a.21819,aug_v2a.00906"
BP	GO:0006753	nucleoside phosphate metabolic process	63/1233	0.0221643	"aug_v2a.17108,aug_v2a.24463,aug_v2a.18918,aug_v2a.08384,aug_v2a.00883,aug_v2a.16384,aug_v2a.22324,aug_v2a.16427,aug_v2a.12130,aug_v2a.02097,aug_v2a.04741,aug_v2a.11885,aug_v2a.07807,aug_v2a.09549,aug_v2a.01313,aug_v2a.21797,aug_v2a.06376,aug_v2a.15570,aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.00371,aug_v2a.18234,aug_v2a.15579,aug_v2a.06974,aug_v2a.16431,aug_v2a.05352,aug_v2a.01378,aug_v2a.17894,aug_v2a.19135,aug_v2a.10170,aug_v2a.06061,aug_v2a.20667,aug_v2a.19626,aug_v2a.12628,aug_v2a.00999,aug_v2a.22071,aug_v2a.06540,aug_v2a.13262,aug_v2a.24543,aug_v2a.10724,aug_v2a.22072,aug_v2a.24022,aug_v2a.15812,aug_v2a.01020,aug_v2a.06044,aug_v2a.08665,aug_v2a.20028,aug_v2a.19829,aug_v2a.08506,aug_v2a.09243,aug_v2a.18114,aug_v2a.11920,aug_v2a.21303,aug_v2a.11449,aug_v2a.11271,aug_v2a.24279,aug_v2a.05625,aug_v2a.00483,aug_v2a.09605,aug_v2a.07559,aug_v2a.14322"
BP	GO:0006614	SRP-dependent cotranslational protein targeting to membrane	7/1233	0.023643166	"aug_v2a.21742,aug_v2a.09359,aug_v2a.04865,aug_v2a.22413,aug_v2a.07931,aug_v2a.17807,aug_v2a.24535"
BP	GO:0031503	protein-containing complex localization	31/1233	0.025466082	"aug_v2a.01799,aug_v2a.09780,aug_v2a.12891,aug_v2a.19138,aug_v2a.16337,aug_v2a.01098,aug_v2a.21747,aug_v2a.08933,aug_v2a.20005,aug_v2a.10329,aug_v2a.24037,aug_v2a.05785,aug_v2a.06530,aug_v2a.04936,aug_v2a.17047,aug_v2a.12959,aug_v2a.03842,aug_v2a.09475,aug_v2a.23559,aug_v2a.05972,aug_v2a.23343,aug_v2a.16432,aug_v2a.03954,aug_v2a.16763,aug_v2a.10886,aug_v2a.09356,aug_v2a.24279,aug_v2a.10243,aug_v2a.23461,aug_v2a.12747,aug_v2a.03523"
BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	10/1233	0.031247928	"aug_v2a.21742,aug_v2a.05950,aug_v2a.09359,aug_v2a.16430,aug_v2a.04865,aug_v2a.22413,aug_v2a.07931,aug_v2a.17807,aug_v2a.24535,aug_v2a.02652"
BP	GO:0042775	mitochondrial ATP synthesis coupled electron transport	9/1233	0.031247928	"aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.06974,aug_v2a.00999,aug_v2a.20028,aug_v2a.05625,aug_v2a.14322"
BP	GO:0006613	cotranslational protein targeting to membrane	7/1233	0.031945946	"aug_v2a.21742,aug_v2a.09359,aug_v2a.04865,aug_v2a.22413,aug_v2a.07931,aug_v2a.17807,aug_v2a.24535"
BP	GO:0072521	purine-containing compound metabolic process	54/1233	0.031945946	"aug_v2a.17108,aug_v2a.24463,aug_v2a.00883,aug_v2a.16384,aug_v2a.22324,aug_v2a.16427,aug_v2a.24643,aug_v2a.14841,aug_v2a.00279,aug_v2a.09549,aug_v2a.01313,aug_v2a.21797,aug_v2a.06376,aug_v2a.15570,aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.00371,aug_v2a.18234,aug_v2a.15579,aug_v2a.06974,aug_v2a.16431,aug_v2a.03187,aug_v2a.05352,aug_v2a.01378,aug_v2a.17894,aug_v2a.19135,aug_v2a.10170,aug_v2a.06061,aug_v2a.20667,aug_v2a.00999,aug_v2a.22071,aug_v2a.13262,aug_v2a.24543,aug_v2a.10724,aug_v2a.22072,aug_v2a.10901,aug_v2a.24022,aug_v2a.15812,aug_v2a.08665,aug_v2a.20028,aug_v2a.19829,aug_v2a.08506,aug_v2a.13164,aug_v2a.18114,aug_v2a.00257,aug_v2a.21303,aug_v2a.11449,aug_v2a.24279,aug_v2a.05625,aug_v2a.00483,aug_v2a.09605,aug_v2a.14322"
BP	GO:0035721	intraciliary retrograde transport	8/1233	0.037867689	"aug_v2a.12959,aug_v2a.03842,aug_v2a.09475,aug_v2a.23559,aug_v2a.05972,aug_v2a.23343,aug_v2a.23461,aug_v2a.12747"
BP	GO:0009205	purine ribonucleoside triphosphate metabolic process	29/1233	0.04280585	"aug_v2a.17108,aug_v2a.24463,aug_v2a.00883,aug_v2a.22324,aug_v2a.09549,aug_v2a.06376,aug_v2a.15570,aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.00371,aug_v2a.18234,aug_v2a.06974,aug_v2a.01378,aug_v2a.06061,aug_v2a.00999,aug_v2a.22071,aug_v2a.08665,aug_v2a.20028,aug_v2a.19829,aug_v2a.08506,aug_v2a.18114,aug_v2a.11449,aug_v2a.24279,aug_v2a.05625,aug_v2a.00483,aug_v2a.09605,aug_v2a.14322"
BP	GO:0009144	purine nucleoside triphosphate metabolic process	30/1233	0.04280585	"aug_v2a.17108,aug_v2a.24463,aug_v2a.00883,aug_v2a.22324,aug_v2a.09549,aug_v2a.06376,aug_v2a.15570,aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.00371,aug_v2a.18234,aug_v2a.06974,aug_v2a.01378,aug_v2a.06061,aug_v2a.00999,aug_v2a.22071,aug_v2a.22072,aug_v2a.08665,aug_v2a.20028,aug_v2a.19829,aug_v2a.08506,aug_v2a.18114,aug_v2a.11449,aug_v2a.24279,aug_v2a.05625,aug_v2a.00483,aug_v2a.09605,aug_v2a.14322"
BP	GO:0006119	oxidative phosphorylation	11/1233	0.048611218	"aug_v2a.07730,aug_v2a.08118,aug_v2a.06506,aug_v2a.17730,aug_v2a.06974,aug_v2a.00999,aug_v2a.22071,aug_v2a.20028,aug_v2a.11449,aug_v2a.05625,aug_v2a.14322"
BP	GO:0090150	establishment of protein localization to membrane	24/1233	0.048611218	"aug_v2a.09437,aug_v2a.16714,aug_v2a.21663,aug_v2a.21742,aug_v2a.05950,aug_v2a.06008,aug_v2a.08685,aug_v2a.10183,aug_v2a.09359,aug_v2a.05795,aug_v2a.16430,aug_v2a.04865,aug_v2a.22413,aug_v2a.07931,aug_v2a.21853,aug_v2a.08861,aug_v2a.17807,aug_v2a.24535,aug_v2a.17726,aug_v2a.21456,aug_v2a.10507,aug_v2a.06095,aug_v2a.19538,aug_v2a.06930"
MF	GO:0003735	structural constituent of ribosome	46/1278	2.08E-17	"aug_v2a.02111,aug_v2a.18712,aug_v2a.21742,aug_v2a.02425,aug_v2a.13068,aug_v2a.23695,aug_v2a.01628,aug_v2a.15047,aug_v2a.12149,aug_v2a.11900,aug_v2a.15754,aug_v2a.06304,aug_v2a.10903,aug_v2a.21917,aug_v2a.23097,aug_v2a.03905,aug_v2a.11405,aug_v2a.20577,aug_v2a.21937,aug_v2a.24661,aug_v2a.07931,aug_v2a.02276,aug_v2a.23098,aug_v2a.05075,aug_v2a.07660,aug_v2a.22926,aug_v2a.04051,aug_v2a.16514,aug_v2a.19037,aug_v2a.00055,aug_v2a.14967,aug_v2a.21938,aug_v2a.04487,aug_v2a.13196,aug_v2a.09618,aug_v2a.24414,aug_v2a.17041,aug_v2a.06780,aug_v2a.15006,aug_v2a.18520,aug_v2a.05534,aug_v2a.11987,aug_v2a.12058,aug_v2a.05432,aug_v2a.06698,aug_v2a.05886"
MF	GO:0004298	threonine-type endopeptidase activity	12/1278	2.74E-06	"aug_v2a.20908,aug_v2a.07756,aug_v2a.19581,aug_v2a.09732,aug_v2a.05104,aug_v2a.21909,aug_v2a.03851,aug_v2a.13198,aug_v2a.19870,aug_v2a.14417,aug_v2a.12820,aug_v2a.08236"
MF	GO:0070003	threonine-type peptidase activity	12/1278	2.74E-06	"aug_v2a.20908,aug_v2a.07756,aug_v2a.19581,aug_v2a.09732,aug_v2a.05104,aug_v2a.21909,aug_v2a.03851,aug_v2a.13198,aug_v2a.19870,aug_v2a.14417,aug_v2a.12820,aug_v2a.08236"
MF	GO:0016722	"oxidoreductase activity, oxidizing metal ions"	7/1278	0.003711226	"aug_v2a.19687,aug_v2a.18796,aug_v2a.19688,aug_v2a.00279,aug_v2a.20498,aug_v2a.22071,aug_v2a.00422"
MF	GO:0015078	proton transmembrane transporter activity	16/1278	0.026233318	"aug_v2a.24463,aug_v2a.06376,aug_v2a.15570,aug_v2a.05853,aug_v2a.12352,aug_v2a.00371,aug_v2a.18234,aug_v2a.09096,aug_v2a.08665,aug_v2a.07420,aug_v2a.14563,aug_v2a.19829,aug_v2a.08506,aug_v2a.09111,aug_v2a.14322,aug_v2a.00969"
MF	GO:0016616	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	26/1278	0.027985466	"aug_v2a.08384,aug_v2a.14588,aug_v2a.09107,aug_v2a.10283,aug_v2a.02207,aug_v2a.18524,aug_v2a.12227,aug_v2a.03640,aug_v2a.07131,aug_v2a.20473,aug_v2a.11658,aug_v2a.09086,aug_v2a.01789,aug_v2a.23278,aug_v2a.22924,aug_v2a.05078,aug_v2a.09361,aug_v2a.06192,aug_v2a.12628,aug_v2a.22391,aug_v2a.02284,aug_v2a.24528,aug_v2a.15609,aug_v2a.07559,aug_v2a.19310,aug_v2a.04506"
MF	GO:0019843	rRNA binding	12/1278	0.027985466	"aug_v2a.06494,aug_v2a.04428,aug_v2a.05923,aug_v2a.18712,aug_v2a.13068,aug_v2a.11900,aug_v2a.09618,aug_v2a.24414,aug_v2a.17041,aug_v2a.06780,aug_v2a.11987,aug_v2a.06698"
MF	GO:0009055	electron transfer activity	14/1278	0.027985466	"aug_v2a.03328,aug_v2a.16134,aug_v2a.18608,aug_v2a.21619,aug_v2a.05997,aug_v2a.05853,aug_v2a.13600,aug_v2a.12352,aug_v2a.03187,aug_v2a.24164,aug_v2a.00999,aug_v2a.20029,aug_v2a.07420,aug_v2a.14322"
MF	GO:0070491	repressing transcription factor binding	8/1278	0.027985466	"aug_v2a.00984,aug_v2a.20263,aug_v2a.05404,aug_v2a.06095,aug_v2a.19538,aug_v2a.01376,aug_v2a.11167,aug_v2a.05625"
MF	GO:0043492	"ATPase activity, coupled to movement of substances"	25/1278	0.04508171	"aug_v2a.06376,aug_v2a.15570,aug_v2a.18234,aug_v2a.02309,aug_v2a.05805,aug_v2a.01884,aug_v2a.01329,aug_v2a.15037,aug_v2a.13700,aug_v2a.03295,aug_v2a.00667,aug_v2a.08665,aug_v2a.09111,aug_v2a.24650,aug_v2a.21890,aug_v2a.22391,aug_v2a.02284,aug_v2a.24528,aug_v2a.15609,aug_v2a.00533,aug_v2a.13164,aug_v2a.04914,aug_v2a.01024,aug_v2a.00969,aug_v2a.00494"
MF	GO:0051537	"2 iron, 2 sulfur cluster binding"	8/1278	0.04508171	"aug_v2a.16134,aug_v2a.18608,aug_v2a.21619,aug_v2a.02654,aug_v2a.13600,aug_v2a.03187,aug_v2a.22071,aug_v2a.05980"
