"category"	"ID"	"term"	"count"	"genes"	"logFC"	"adj_pval"	"zscore"
"3883"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.20909"	0.539401641	2.48915309922937	0.692307692307692
"3884"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.14682"	0.469134045	2.48915309922937	0.692307692307692
"3885"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.04465"	0.574588848	2.48915309922937	0.692307692307692
"3886"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.07672"	0.503078188	2.48915309922937	0.692307692307692
"3887"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10154"	0.01029542	2.48915309922937	0.692307692307692
"3888"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10130"	0.010025319	2.48915309922937	0.692307692307692
"3889"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.06909"	0.470354027	2.48915309922937	0.692307692307692
"3890"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11789"	0.009918522	2.48915309922937	0.692307692307692
"3891"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.12713"	0.568634939	2.48915309922937	0.692307692307692
"3892"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.14323"	0.400810302	2.48915309922937	0.692307692307692
"3893"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21698"	0.657129017	2.48915309922937	0.692307692307692
"3894"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.12920"	0.009797793	2.48915309922937	0.692307692307692
"3895"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.19435"	0.459076656	2.48915309922937	0.692307692307692
"3896"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21824"	0.666474235	2.48915309922937	0.692307692307692
"3897"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.03663"	0.390270909	2.48915309922937	0.692307692307692
"3898"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10310"	0.009302103	2.48915309922937	0.692307692307692
"3899"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.19079"	0.451824202	2.48915309922937	0.692307692307692
"3900"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01931"	0.433942535	2.48915309922937	0.692307692307692
"3901"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.23571"	0.338056554	2.48915309922937	0.692307692307692
"3902"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18526"	0.007680915	2.48915309922937	0.692307692307692
"3903"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.03234"	0.431230615	2.48915309922937	0.692307692307692
"3904"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.13304"	0.350497414	2.48915309922937	0.692307692307692
"3905"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02070"	0.006314178	2.48915309922937	0.692307692307692
"3906"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.09745"	0.006222201	2.48915309922937	0.692307692307692
"3907"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18421"	0.006104859	2.48915309922937	0.692307692307692
"3908"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.22366"	0.006100196	2.48915309922937	0.692307692307692
"3909"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18422"	0.005973521	2.48915309922937	0.692307692307692
"3910"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.13734"	0.005886942	2.48915309922937	0.692307692307692
"3911"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01822"	0.421967286	2.48915309922937	0.692307692307692
"3912"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01923"	0.301277845	2.48915309922937	0.692307692307692
"3913"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.03255"	0.005612335	2.48915309922937	0.692307692307692
"3914"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10560"	0.248106929	2.48915309922937	0.692307692307692
"3915"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.07222"	0.268276006	2.48915309922937	0.692307692307692
"3916"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11311"	0.004911878	2.48915309922937	0.692307692307692
"3917"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11966"	0.004596463	2.48915309922937	0.692307692307692
"3918"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.16810"	0.004593018	2.48915309922937	0.692307692307692
"3919"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11568"	0.004574223	2.48915309922937	0.692307692307692
"3920"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.04771"	0.004559281	2.48915309922937	0.692307692307692
"3921"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.24634"	0.004325247	2.48915309922937	0.692307692307692
"3922"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01826"	0.004242681	2.48915309922937	0.692307692307692
"3923"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11810"	0.278672417	2.48915309922937	0.692307692307692
"3924"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01820"	0.264435823	2.48915309922937	0.692307692307692
"3925"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.03723"	0.00414791	2.48915309922937	0.692307692307692
"3926"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.17339"	0.003967678	2.48915309922937	0.692307692307692
"3927"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.23071"	0.00383339	2.48915309922937	0.692307692307692
"3928"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11286"	0.003778299	2.48915309922937	0.692307692307692
"3929"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.22699"	0.003260169	2.48915309922937	0.692307692307692
"3930"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.09850"	0.003228638	2.48915309922937	0.692307692307692
"3931"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21239"	0.00297523	2.48915309922937	0.692307692307692
"3932"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.04236"	0.002827638	2.48915309922937	0.692307692307692
"3933"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.00193"	0.002137251	2.48915309922937	0.692307692307692
"3934"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08838"	0.002131447	2.48915309922937	0.692307692307692
"3935"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.04867"	-0.002431865	2.48915309922937	0.692307692307692
"3936"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.12034"	-0.003511206	2.48915309922937	0.692307692307692
"3937"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.23916"	-0.003660044	2.48915309922937	0.692307692307692
"3938"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.07498"	-0.003886695	2.48915309922937	0.692307692307692
"3939"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21425"	-0.004341224	2.48915309922937	0.692307692307692
"3940"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10015"	-0.004687296	2.48915309922937	0.692307692307692
"3941"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.24262"	-0.005051242	2.48915309922937	0.692307692307692
"3942"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.22652"	-0.00513522	2.48915309922937	0.692307692307692
"3943"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21574"	-0.005407543	2.48915309922937	0.692307692307692
"3944"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.05625"	-0.005459362	2.48915309922937	0.692307692307692
"3945"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.22933"	-0.005632154	2.48915309922937	0.692307692307692
"3946"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.14373"	-0.268797833	2.48915309922937	0.692307692307692
"3947"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.06475"	-0.006134046	2.48915309922937	0.692307692307692
"3948"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10737"	-0.006355482	2.48915309922937	0.692307692307692
"3949"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.15503"	-0.006386982	2.48915309922937	0.692307692307692
"3950"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.14637"	-0.006587598	2.48915309922937	0.692307692307692
"3951"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01568"	-0.308502337	2.48915309922937	0.692307692307692
"3952"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01286"	-0.39967536	2.48915309922937	0.692307692307692
"3953"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01413"	-0.248863448	2.48915309922937	0.692307692307692
"3954"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02402"	-0.292111338	2.48915309922937	0.692307692307692
"3955"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.15028"	-0.322116895	2.48915309922937	0.692307692307692
"3956"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.10558"	-0.391006181	2.48915309922937	0.692307692307692
"3957"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02140"	-0.007398695	2.48915309922937	0.692307692307692
"3958"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21238"	-0.007400749	2.48915309922937	0.692307692307692
"3959"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11190"	-0.364419598	2.48915309922937	0.692307692307692
"3960"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.04605"	-0.007756809	2.48915309922937	0.692307692307692
"3961"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.07048"	-0.282654856	2.48915309922937	0.692307692307692
"3962"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02350"	-0.455100623	2.48915309922937	0.692307692307692
"3963"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.06960"	-0.008296819	2.48915309922937	0.692307692307692
"3964"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.16269"	-0.008557277	2.48915309922937	0.692307692307692
"3965"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01138"	-0.554784378	2.48915309922937	0.692307692307692
"3966"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.07626"	-0.32775996	2.48915309922937	0.692307692307692
"3967"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.11422"	-0.364984121	2.48915309922937	0.692307692307692
"3968"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.22788"	-0.370323483	2.48915309922937	0.692307692307692
"3969"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08623"	-0.291499574	2.48915309922937	0.692307692307692
"3970"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01163"	-0.009463294	2.48915309922937	0.692307692307692
"3971"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.05267"	-0.361214804	2.48915309922937	0.692307692307692
"3972"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18634"	-0.470799723	2.48915309922937	0.692307692307692
"3973"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.20690"	-0.387955308	2.48915309922937	0.692307692307692
"3974"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.14313"	-0.009841782	2.48915309922937	0.692307692307692
"3975"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.05637"	-0.009919	2.48915309922937	0.692307692307692
"3976"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.06202"	-0.362132709	2.48915309922937	0.692307692307692
"3977"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.20886"	-0.323260598	2.48915309922937	0.692307692307692
"3978"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08078"	-0.387441564	2.48915309922937	0.692307692307692
"3979"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.09620"	-0.455584137	2.48915309922937	0.692307692307692
"3980"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.21482"	-0.010411172	2.48915309922937	0.692307692307692
"3981"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.20596"	-0.010436027	2.48915309922937	0.692307692307692
"3982"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.04604"	-0.410204429	2.48915309922937	0.692307692307692
"3983"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.12163"	-0.440337279	2.48915309922937	0.692307692307692
"3984"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08485"	-0.464977215	2.48915309922937	0.692307692307692
"3985"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.15790"	-0.441374918	2.48915309922937	0.692307692307692
"3986"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08348"	-0.449944242	2.48915309922937	0.692307692307692
"3987"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01464"	-0.479761697	2.48915309922937	0.692307692307692
"3988"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18679"	-0.012455391	2.48915309922937	0.692307692307692
"3989"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08250"	-0.451582899	2.48915309922937	0.692307692307692
"3990"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02193"	-0.493788314	2.48915309922937	0.692307692307692
"3991"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18584"	-0.01296043	2.48915309922937	0.692307692307692
"3992"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02083"	-0.530591916	2.48915309922937	0.692307692307692
"3993"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.12000"	-0.604895104	2.48915309922937	0.692307692307692
"3994"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.09849"	-0.544900857	2.48915309922937	0.692307692307692
"3995"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01291"	-0.534211669	2.48915309922937	0.692307692307692
"3996"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.22133"	-0.634671503	2.48915309922937	0.692307692307692
"3997"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01968"	-0.014669446	2.48915309922937	0.692307692307692
"3998"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.23842"	-0.53958121	2.48915309922937	0.692307692307692
"3999"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.20787"	-0.703288667	2.48915309922937	0.692307692307692
"4000"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.07500"	-0.602327216	2.48915309922937	0.692307692307692
"4001"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.02870"	-0.636304925	2.48915309922937	0.692307692307692
"4002"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.08705"	-0.01636622	2.48915309922937	0.692307692307692
"4003"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.09023"	-0.645082596	2.48915309922937	0.692307692307692
"4004"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.16533"	-0.017181526	2.48915309922937	0.692307692307692
"4005"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.24039"	-0.699353551	2.48915309922937	0.692307692307692
"4006"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.15404"	-0.748686279	2.48915309922937	0.692307692307692
"4007"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.17049"	-0.826540268	2.48915309922937	0.692307692307692
"4008"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.20744"	-0.457864325	2.48915309922937	0.692307692307692
"4009"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.19831"	-0.739649968	2.48915309922937	0.692307692307692
"4010"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.19564"	-0.793201209	2.48915309922937	0.692307692307692
"4011"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.15148"	-0.833838756	2.48915309922937	0.692307692307692
"4012"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01917"	-0.778226686	2.48915309922937	0.692307692307692
"4013"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.18668"	-0.710934286	2.48915309922937	0.692307692307692
"4014"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.09658"	-0.830111038	2.48915309922937	0.692307692307692
"4015"	"BP"	"GO:0099536"	"synaptic signaling"	169	"AUG_V2A.01902"	1.034876064	2.48915309922937	0.692307692307692
"4016"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.24061"	4.336252394	2.44549024632492	-1.70560573084488
"4017"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.21630"	2.887883691	2.44549024632492	-1.70560573084488
"4018"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.05677"	3.036599912	2.44549024632492	-1.70560573084488
"4019"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.20157"	2.469381962	2.44549024632492	-1.70560573084488
"4020"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.00669"	2.436528743	2.44549024632492	-1.70560573084488
"4021"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.20651"	2.237583469	2.44549024632492	-1.70560573084488
"4022"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.20650"	1.908833583	2.44549024632492	-1.70560573084488
"4023"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.13906"	1.670167475	2.44549024632492	-1.70560573084488
"4024"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.23500"	1.104549522	2.44549024632492	-1.70560573084488
"4025"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.09796"	0.912550693	2.44549024632492	-1.70560573084488
"4026"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.03131"	1.023882323	2.44549024632492	-1.70560573084488
"4027"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.04200"	0.97134161	2.44549024632492	-1.70560573084488
"4028"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.05369"	1.111667241	2.44549024632492	-1.70560573084488
"4029"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.01164"	0.967316315	2.44549024632492	-1.70560573084488
"4030"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.15115"	0.813395438	2.44549024632492	-1.70560573084488
"4031"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.23805"	0.015278986	2.44549024632492	-1.70560573084488
"4032"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.00668"	0.631431914	2.44549024632492	-1.70560573084488
"4033"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.10968"	0.543682587	2.44549024632492	-1.70560573084488
"4034"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.08960"	0.79897763	2.44549024632492	-1.70560573084488
"4035"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.09683"	0.55311998	2.44549024632492	-1.70560573084488
"4036"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.11844"	0.641546463	2.44549024632492	-1.70560573084488
"4037"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.18616"	0.679510308	2.44549024632492	-1.70560573084488
"4038"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.21667"	0.427004739	2.44549024632492	-1.70560573084488
"4039"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.00512"	0.565692531	2.44549024632492	-1.70560573084488
"4040"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.02339"	0.009653031	2.44549024632492	-1.70560573084488
"4041"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.05650"	0.338108704	2.44549024632492	-1.70560573084488
"4042"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.23989"	0.00857086	2.44549024632492	-1.70560573084488
"4043"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.15660"	0.008471626	2.44549024632492	-1.70560573084488
"4044"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.16512"	0.403622474	2.44549024632492	-1.70560573084488
"4045"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.08212"	0.284105828	2.44549024632492	-1.70560573084488
"4046"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.08817"	0.280861094	2.44549024632492	-1.70560573084488
"4047"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.02165"	0.322616794	2.44549024632492	-1.70560573084488
"4048"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.04745"	0.005332961	2.44549024632492	-1.70560573084488
"4049"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.21440"	0.233726515	2.44549024632492	-1.70560573084488
"4050"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.15988"	0.170319438	2.44549024632492	-1.70560573084488
"4051"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.04925"	0.002973947	2.44549024632492	-1.70560573084488
"4052"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.04867"	-0.002431865	2.44549024632492	-1.70560573084488
"4053"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.11793"	-0.219195631	2.44549024632492	-1.70560573084488
"4054"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.17175"	-0.003824802	2.44549024632492	-1.70560573084488
"4055"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.09447"	-0.004158666	2.44549024632492	-1.70560573084488
"4056"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.12337"	-0.004708877	2.44549024632492	-1.70560573084488
"4057"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.14932"	-0.257539506	2.44549024632492	-1.70560573084488
"4058"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.22652"	-0.00513522	2.44549024632492	-1.70560573084488
"4059"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.21574"	-0.005407543	2.44549024632492	-1.70560573084488
"4060"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.05152"	-0.005598939	2.44549024632492	-1.70560573084488
"4061"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.22933"	-0.005632154	2.44549024632492	-1.70560573084488
"4062"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.09728"	-0.30470241	2.44549024632492	-1.70560573084488
"4063"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.11404"	-0.2792399	2.44549024632492	-1.70560573084488
"4064"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.01568"	-0.308502337	2.44549024632492	-1.70560573084488
"4065"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.05957"	-0.323970421	2.44549024632492	-1.70560573084488
"4066"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.11773"	-0.28099609	2.44549024632492	-1.70560573084488
"4067"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.00844"	-0.286887122	2.44549024632492	-1.70560573084488
"4068"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.12023"	-0.008239988	2.44549024632492	-1.70560573084488
"4069"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.06489"	-0.008412452	2.44549024632492	-1.70560573084488
"4070"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.06203"	-0.009295217	2.44549024632492	-1.70560573084488
"4071"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.19862"	-0.009414577	2.44549024632492	-1.70560573084488
"4072"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.01163"	-0.009463294	2.44549024632492	-1.70560573084488
"4073"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.16855"	-0.346528166	2.44549024632492	-1.70560573084488
"4074"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.11936"	-0.41921903	2.44549024632492	-1.70560573084488
"4075"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.14240"	-0.01026598	2.44549024632492	-1.70560573084488
"4076"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.15928"	-0.010464716	2.44549024632492	-1.70560573084488
"4077"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.08485"	-0.464977215	2.44549024632492	-1.70560573084488
"4078"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.18035"	-0.419930635	2.44549024632492	-1.70560573084488
"4079"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.05186"	-0.433183448	2.44549024632492	-1.70560573084488
"4080"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.16481"	-0.485676475	2.44549024632492	-1.70560573084488
"4081"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.08348"	-0.449944242	2.44549024632492	-1.70560573084488
"4082"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.12077"	-0.47804378	2.44549024632492	-1.70560573084488
"4083"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.14571"	-0.430370849	2.44549024632492	-1.70560573084488
"4084"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.01464"	-0.479761697	2.44549024632492	-1.70560573084488
"4085"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.14119"	-0.564631608	2.44549024632492	-1.70560573084488
"4086"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.12000"	-0.604895104	2.44549024632492	-1.70560573084488
"4087"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.11560"	-0.507368141	2.44549024632492	-1.70560573084488
"4088"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.12278"	-0.014294562	2.44549024632492	-1.70560573084488
"4089"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.03417"	-0.507801473	2.44549024632492	-1.70560573084488
"4090"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.09446"	-0.016316109	2.44549024632492	-1.70560573084488
"4091"	"BP"	"GO:0006936"	"muscle contraction"	88	"AUG_V2A.15408"	-0.560791725	2.44549024632492	-1.70560573084488
