Category	ID	Term	GeneRatio	adj_pval	genes
BP	GO:0048663	neuron fate commitment	28/5334	0.025738289	"aug_v2a.04219,aug_v2a.00601,aug_v2a.07456,aug_v2a.12855,aug_v2a.13684,aug_v2a.19183,aug_v2a.16311,aug_v2a.19907,aug_v2a.16718,aug_v2a.21626,aug_v2a.12033,aug_v2a.11907,aug_v2a.03628,aug_v2a.05443,aug_v2a.03279,aug_v2a.16920,aug_v2a.17538,aug_v2a.14406,aug_v2a.02467,aug_v2a.08334,aug_v2a.01800,aug_v2a.07783,aug_v2a.00678,aug_v2a.03324,aug_v2a.04221,aug_v2a.00461,aug_v2a.12500,aug_v2a.00603"
BP	GO:0021953	central nervous system neuron differentiation	67/5334	0.026806399	"aug_v2a.04432,aug_v2a.04039,aug_v2a.14461,aug_v2a.12429,aug_v2a.14535,aug_v2a.20651,aug_v2a.20650,aug_v2a.12855,aug_v2a.17603,aug_v2a.03274,aug_v2a.12854,aug_v2a.04186,aug_v2a.00527,aug_v2a.13684,aug_v2a.04466,aug_v2a.04433,aug_v2a.19541,aug_v2a.11698,aug_v2a.10131,aug_v2a.11699,aug_v2a.24617,aug_v2a.12856,aug_v2a.04465,aug_v2a.10130,aug_v2a.11045,aug_v2a.21626,aug_v2a.12482,aug_v2a.17205,aug_v2a.08349,aug_v2a.03663,aug_v2a.10133,aug_v2a.04187,aug_v2a.11907,aug_v2a.23571,aug_v2a.03272,aug_v2a.09675,aug_v2a.01475,aug_v2a.13850,aug_v2a.22366,aug_v2a.03485,aug_v2a.13734,aug_v2a.03628,aug_v2a.06347,aug_v2a.04490,aug_v2a.05443,aug_v2a.24027,aug_v2a.17538,aug_v2a.09404,aug_v2a.04637,aug_v2a.11894,aug_v2a.09935,aug_v2a.13774,aug_v2a.18027,aug_v2a.06784,aug_v2a.09403,aug_v2a.03297,aug_v2a.01264,aug_v2a.07988,aug_v2a.01800,aug_v2a.07783,aug_v2a.14571,aug_v2a.00835,aug_v2a.00836,aug_v2a.08986,aug_v2a.02062,aug_v2a.12500,aug_v2a.09658"
BP	GO:0030203	glycosaminoglycan metabolic process	37/5334	0.027119647	"aug_v2a.05758,aug_v2a.20752,aug_v2a.24072,aug_v2a.09259,aug_v2a.16214,aug_v2a.04640,aug_v2a.15161,aug_v2a.18396,aug_v2a.00653,aug_v2a.10790,aug_v2a.01352,aug_v2a.12401,aug_v2a.19520,aug_v2a.16741,aug_v2a.04533,aug_v2a.07066,aug_v2a.05553,aug_v2a.09274,aug_v2a.02222,aug_v2a.06117,aug_v2a.06822,aug_v2a.20155,aug_v2a.09025,aug_v2a.14234,aug_v2a.05190,aug_v2a.15290,aug_v2a.02189,aug_v2a.10951,aug_v2a.14314,aug_v2a.03369,aug_v2a.12378,aug_v2a.13993,aug_v2a.14577,aug_v2a.14578,aug_v2a.01400,aug_v2a.11258,aug_v2a.10533"
BP	GO:0071241	cellular response to inorganic substance	71/5334	0.028868936	"aug_v2a.01706,aug_v2a.15276,aug_v2a.14535,aug_v2a.06596,aug_v2a.14149,aug_v2a.02779,aug_v2a.03104,aug_v2a.09715,aug_v2a.10105,aug_v2a.01473,aug_v2a.00869,aug_v2a.07538,aug_v2a.09078,aug_v2a.19435,aug_v2a.16996,aug_v2a.10959,aug_v2a.14379,aug_v2a.02556,aug_v2a.20949,aug_v2a.06243,aug_v2a.07337,aug_v2a.09745,aug_v2a.02940,aug_v2a.03485,aug_v2a.11899,aug_v2a.21202,aug_v2a.04788,aug_v2a.18476,aug_v2a.11633,aug_v2a.20435,aug_v2a.10322,aug_v2a.13520,aug_v2a.10543,aug_v2a.05152,aug_v2a.21452,aug_v2a.19599,aug_v2a.21972,aug_v2a.00946,aug_v2a.19873,aug_v2a.06573,aug_v2a.04934,aug_v2a.09668,aug_v2a.02350,aug_v2a.18830,aug_v2a.02942,aug_v2a.23815,aug_v2a.18329,aug_v2a.24130,aug_v2a.09646,aug_v2a.08485,aug_v2a.02941,aug_v2a.05186,aug_v2a.04032,aug_v2a.12077,aug_v2a.18035,aug_v2a.09075,aug_v2a.01464,aug_v2a.18584,aug_v2a.02247,aug_v2a.14524,aug_v2a.14119,aug_v2a.08348,aug_v2a.15414,aug_v2a.05377,aug_v2a.22256,aug_v2a.18519,aug_v2a.04030,aug_v2a.19564,aug_v2a.16658,aug_v2a.03251,aug_v2a.22231"
BP	GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	10/5334	0.029457837	"aug_v2a.24061,aug_v2a.08964,aug_v2a.12053,aug_v2a.21686,aug_v2a.04466,aug_v2a.19541,aug_v2a.04465,aug_v2a.03050,aug_v2a.20518,aug_v2a.19831"
BP	GO:0001657	ureteric bud development	48/5334	0.030093759	"aug_v2a.03117,aug_v2a.00648,aug_v2a.05605,aug_v2a.17603,aug_v2a.05207,aug_v2a.06723,aug_v2a.04186,aug_v2a.16814,aug_v2a.16598,aug_v2a.09679,aug_v2a.13522,aug_v2a.06441,aug_v2a.07327,aug_v2a.23778,aug_v2a.19183,aug_v2a.17109,aug_v2a.22993,aug_v2a.15796,aug_v2a.14366,aug_v2a.12876,aug_v2a.16718,aug_v2a.21304,aug_v2a.00803,aug_v2a.12033,aug_v2a.17205,aug_v2a.03961,aug_v2a.09586,aug_v2a.04187,aug_v2a.02860,aug_v2a.02301,aug_v2a.05293,aug_v2a.15665,aug_v2a.19726,aug_v2a.07859,aug_v2a.03279,aug_v2a.05114,aug_v2a.20155,aug_v2a.17129,aug_v2a.14063,aug_v2a.11996,aug_v2a.19648,aug_v2a.01642,aug_v2a.14702,aug_v2a.03914,aug_v2a.13606,aug_v2a.20449,aug_v2a.10236,aug_v2a.02946"
BP	GO:2001024	negative regulation of response to drug	16/5334	0.0302583	"aug_v2a.01089,aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.04867,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:0006873	cellular ion homeostasis	152/5334	0.031809909	"aug_v2a.23533,aug_v2a.03059,aug_v2a.11450,aug_v2a.01363,aug_v2a.01864,aug_v2a.11451,aug_v2a.04793,aug_v2a.22868,aug_v2a.01798,aug_v2a.12207,aug_v2a.12919,aug_v2a.13165,aug_v2a.20074,aug_v2a.23500,aug_v2a.24569,aug_v2a.03131,aug_v2a.05369,aug_v2a.22367,aug_v2a.10118,aug_v2a.00549,aug_v2a.11313,aug_v2a.09009,aug_v2a.10131,aug_v2a.14150,aug_v2a.02620,aug_v2a.19183,aug_v2a.15633,aug_v2a.13726,aug_v2a.17606,aug_v2a.20416,aug_v2a.10638,aug_v2a.10130,aug_v2a.13813,aug_v2a.16718,aug_v2a.17188,aug_v2a.12033,aug_v2a.10235,aug_v2a.06909,aug_v2a.05881,aug_v2a.07620,aug_v2a.19644,aug_v2a.19092,aug_v2a.10133,aug_v2a.06746,aug_v2a.22794,aug_v2a.19435,aug_v2a.11217,aug_v2a.15151,aug_v2a.11697,aug_v2a.11230,aug_v2a.23331,aug_v2a.12756,aug_v2a.02296,aug_v2a.09745,aug_v2a.08993,aug_v2a.22366,aug_v2a.09277,aug_v2a.03485,aug_v2a.07413,aug_v2a.00234,aug_v2a.13734,aug_v2a.09887,aug_v2a.17980,aug_v2a.07947,aug_v2a.11564,aug_v2a.08397,aug_v2a.22621,aug_v2a.07222,aug_v2a.14112,aug_v2a.17162,aug_v2a.09513,aug_v2a.14245,aug_v2a.07293,aug_v2a.04925,aug_v2a.13759,aug_v2a.02644,aug_v2a.22365,aug_v2a.18034,aug_v2a.08983,aug_v2a.04145,aug_v2a.00071,aug_v2a.13520,aug_v2a.05190,aug_v2a.12337,aug_v2a.05102,aug_v2a.22652,aug_v2a.14932,aug_v2a.00233,aug_v2a.09083,aug_v2a.00308,aug_v2a.20916,aug_v2a.13532,aug_v2a.15104,aug_v2a.07082,aug_v2a.19599,aug_v2a.02402,aug_v2a.22795,aug_v2a.06573,aug_v2a.14637,aug_v2a.18772,aug_v2a.02493,aug_v2a.21395,aug_v2a.11069,aug_v2a.05240,aug_v2a.03993,aug_v2a.00844,aug_v2a.08018,aug_v2a.18830,aug_v2a.01565,aug_v2a.21170,aug_v2a.18795,aug_v2a.11936,aug_v2a.03727,aug_v2a.16855,aug_v2a.02372,aug_v2a.24710,aug_v2a.17953,aug_v2a.05186,aug_v2a.12077,aug_v2a.18035,aug_v2a.21514,aug_v2a.01943,aug_v2a.17375,aug_v2a.16481,aug_v2a.09350,aug_v2a.14119,aug_v2a.11086,aug_v2a.06017,aug_v2a.09449,aug_v2a.08705,aug_v2a.11147,aug_v2a.22416,aug_v2a.20787,aug_v2a.09023,aug_v2a.22417,aug_v2a.08808,aug_v2a.19862,aug_v2a.03992,aug_v2a.09056,aug_v2a.07800,aug_v2a.18519,aug_v2a.20744,aug_v2a.08936,aug_v2a.12336,aug_v2a.20910,aug_v2a.08219,aug_v2a.03002,aug_v2a.01161,aug_v2a.24568,aug_v2a.12361,aug_v2a.12360,aug_v2a.03726"
BP	GO:1903522	regulation of blood circulation	61/5334	0.033191532	"aug_v2a.08964,aug_v2a.20157,aug_v2a.12053,aug_v2a.21686,aug_v2a.01963,aug_v2a.05369,aug_v2a.22367,aug_v2a.03470,aug_v2a.02620,aug_v2a.12713,aug_v2a.19644,aug_v2a.22794,aug_v2a.06735,aug_v2a.17743,aug_v2a.07646,aug_v2a.08962,aug_v2a.08212,aug_v2a.02165,aug_v2a.03884,aug_v2a.08817,aug_v2a.04925,aug_v2a.17538,aug_v2a.09447,aug_v2a.12337,aug_v2a.14932,aug_v2a.21574,aug_v2a.06933,aug_v2a.09220,aug_v2a.05957,aug_v2a.22724,aug_v2a.18002,aug_v2a.16269,aug_v2a.14637,aug_v2a.11773,aug_v2a.11190,aug_v2a.02493,aug_v2a.00844,aug_v2a.15068,aug_v2a.18830,aug_v2a.01642,aug_v2a.07307,aug_v2a.21170,aug_v2a.23815,aug_v2a.20518,aug_v2a.16855,aug_v2a.22788,aug_v2a.02320,aug_v2a.08078,aug_v2a.05186,aug_v2a.12077,aug_v2a.18035,aug_v2a.16481,aug_v2a.14119,aug_v2a.02193,aug_v2a.08705,aug_v2a.20787,aug_v2a.19862,aug_v2a.12129,aug_v2a.20744,aug_v2a.12336,aug_v2a.21630"
BP	GO:0019320	hexose catabolic process	13/5334	0.034110755	"aug_v2a.10132,aug_v2a.02791,aug_v2a.15454,aug_v2a.00943,aug_v2a.12368,aug_v2a.12367,aug_v2a.05281,aug_v2a.23178,aug_v2a.03268,aug_v2a.12571,aug_v2a.09406,aug_v2a.02069,aug_v2a.12056"
BP	GO:1904705	regulation of vascular smooth muscle cell proliferation	13/5334	0.034110755	"aug_v2a.05989,aug_v2a.02779,aug_v2a.10865,aug_v2a.02556,aug_v2a.21202,aug_v2a.23071,aug_v2a.01994,aug_v2a.09757,aug_v2a.04236,aug_v2a.22256,aug_v2a.01085,aug_v2a.13270,aug_v2a.18083"
BP	GO:0061326	renal tubule development	52/5334	0.034744832	"aug_v2a.15033,aug_v2a.00648,aug_v2a.05605,aug_v2a.23654,aug_v2a.16814,aug_v2a.16598,aug_v2a.13522,aug_v2a.07327,aug_v2a.10230,aug_v2a.23778,aug_v2a.19183,aug_v2a.17109,aug_v2a.22993,aug_v2a.15796,aug_v2a.13459,aug_v2a.14366,aug_v2a.15915,aug_v2a.16718,aug_v2a.03104,aug_v2a.12033,aug_v2a.09586,aug_v2a.02301,aug_v2a.20289,aug_v2a.05293,aug_v2a.05561,aug_v2a.15665,aug_v2a.19726,aug_v2a.07859,aug_v2a.03279,aug_v2a.06764,aug_v2a.05114,aug_v2a.20155,aug_v2a.10536,aug_v2a.11996,aug_v2a.04712,aug_v2a.17808,aug_v2a.18830,aug_v2a.16722,aug_v2a.14702,aug_v2a.17615,aug_v2a.12077,aug_v2a.18035,aug_v2a.13606,aug_v2a.14119,aug_v2a.16446,aug_v2a.03324,aug_v2a.01110,aug_v2a.20449,aug_v2a.10236,aug_v2a.22637,aug_v2a.14783,aug_v2a.23160"
BP	GO:0015872	dopamine transport	17/5334	0.034788681	"aug_v2a.01089,aug_v2a.02080,aug_v2a.03344,aug_v2a.13514,aug_v2a.10865,aug_v2a.07835,aug_v2a.10775,aug_v2a.21698,aug_v2a.04867,aug_v2a.10015,aug_v2a.23631,aug_v2a.18585,aug_v2a.02350,aug_v2a.02155,aug_v2a.01043,aug_v2a.01822,aug_v2a.06758"
BP	GO:0006875	cellular metal ion homeostasis	124/5334	0.036539131	"aug_v2a.23533,aug_v2a.03059,aug_v2a.11450,aug_v2a.01363,aug_v2a.01864,aug_v2a.11451,aug_v2a.22868,aug_v2a.12207,aug_v2a.12919,aug_v2a.20074,aug_v2a.23500,aug_v2a.03131,aug_v2a.05369,aug_v2a.22367,aug_v2a.10118,aug_v2a.00549,aug_v2a.10131,aug_v2a.14150,aug_v2a.02620,aug_v2a.19183,aug_v2a.15633,aug_v2a.13726,aug_v2a.17606,aug_v2a.20416,aug_v2a.10638,aug_v2a.10130,aug_v2a.16718,aug_v2a.17188,aug_v2a.12033,aug_v2a.10235,aug_v2a.06909,aug_v2a.19644,aug_v2a.19092,aug_v2a.10133,aug_v2a.06746,aug_v2a.22794,aug_v2a.11217,aug_v2a.11697,aug_v2a.23331,aug_v2a.12756,aug_v2a.22366,aug_v2a.09277,aug_v2a.03485,aug_v2a.00234,aug_v2a.13734,aug_v2a.09887,aug_v2a.17980,aug_v2a.07947,aug_v2a.11564,aug_v2a.08397,aug_v2a.22621,aug_v2a.07222,aug_v2a.14112,aug_v2a.17162,aug_v2a.09513,aug_v2a.07293,aug_v2a.04925,aug_v2a.13759,aug_v2a.02644,aug_v2a.22365,aug_v2a.18034,aug_v2a.00071,aug_v2a.13520,aug_v2a.05190,aug_v2a.12337,aug_v2a.22652,aug_v2a.14932,aug_v2a.00233,aug_v2a.09083,aug_v2a.20916,aug_v2a.13532,aug_v2a.15104,aug_v2a.07082,aug_v2a.02402,aug_v2a.22795,aug_v2a.06573,aug_v2a.14637,aug_v2a.18772,aug_v2a.02493,aug_v2a.21395,aug_v2a.11069,aug_v2a.03993,aug_v2a.00844,aug_v2a.18830,aug_v2a.01565,aug_v2a.21170,aug_v2a.18795,aug_v2a.11936,aug_v2a.03727,aug_v2a.16855,aug_v2a.02372,aug_v2a.24710,aug_v2a.17953,aug_v2a.05186,aug_v2a.12077,aug_v2a.18035,aug_v2a.21514,aug_v2a.01943,aug_v2a.17375,aug_v2a.16481,aug_v2a.09350,aug_v2a.14119,aug_v2a.11086,aug_v2a.06017,aug_v2a.08705,aug_v2a.11147,aug_v2a.22416,aug_v2a.20787,aug_v2a.09023,aug_v2a.22417,aug_v2a.08808,aug_v2a.19862,aug_v2a.03992,aug_v2a.09056,aug_v2a.18519,aug_v2a.20744,aug_v2a.08936,aug_v2a.12336,aug_v2a.20910,aug_v2a.03002,aug_v2a.01161,aug_v2a.12361,aug_v2a.12360,aug_v2a.03726"
BP	GO:0036473	cell death in response to oxidative stress	26/5334	0.036539131	"aug_v2a.17800,aug_v2a.09825,aug_v2a.16399,aug_v2a.19435,aug_v2a.23710,aug_v2a.09745,aug_v2a.05635,aug_v2a.07996,aug_v2a.04788,aug_v2a.20922,aug_v2a.05592,aug_v2a.10802,aug_v2a.01808,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.12357,aug_v2a.07412,aug_v2a.07754,aug_v2a.23793,aug_v2a.02350,aug_v2a.15680,aug_v2a.10496,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:0015696	ammonium transport	37/5334	0.036539131	"aug_v2a.07330,aug_v2a.00584,aug_v2a.07331,aug_v2a.09683,aug_v2a.01089,aug_v2a.06107,aug_v2a.02080,aug_v2a.03344,aug_v2a.13514,aug_v2a.10865,aug_v2a.01164,aug_v2a.16877,aug_v2a.07835,aug_v2a.06099,aug_v2a.21255,aug_v2a.10775,aug_v2a.21698,aug_v2a.08301,aug_v2a.12800,aug_v2a.23653,aug_v2a.04236,aug_v2a.04867,aug_v2a.12005,aug_v2a.10015,aug_v2a.23631,aug_v2a.18585,aug_v2a.02350,aug_v2a.16213,aug_v2a.14949,aug_v2a.14238,aug_v2a.01163,aug_v2a.12000,aug_v2a.13368,aug_v2a.02155,aug_v2a.01043,aug_v2a.01822,aug_v2a.06758"
BP	GO:0000302	response to reactive oxygen species	69/5334	0.036539131	"aug_v2a.21091,aug_v2a.12919,aug_v2a.20074,aug_v2a.14200,aug_v2a.17800,aug_v2a.12509,aug_v2a.10588,aug_v2a.09715,aug_v2a.10105,aug_v2a.01473,aug_v2a.16399,aug_v2a.19435,aug_v2a.12507,aug_v2a.00688,aug_v2a.02414,aug_v2a.07044,aug_v2a.10959,aug_v2a.10686,aug_v2a.02556,aug_v2a.12510,aug_v2a.07337,aug_v2a.09745,aug_v2a.02940,aug_v2a.03485,aug_v2a.07996,aug_v2a.04788,aug_v2a.11633,aug_v2a.05592,aug_v2a.02169,aug_v2a.04843,aug_v2a.22579,aug_v2a.09447,aug_v2a.06656,aug_v2a.23024,aug_v2a.10543,aug_v2a.09088,aug_v2a.23631,aug_v2a.17656,aug_v2a.19599,aug_v2a.12357,aug_v2a.19196,aug_v2a.07412,aug_v2a.00530,aug_v2a.23793,aug_v2a.14591,aug_v2a.03830,aug_v2a.00844,aug_v2a.19411,aug_v2a.06111,aug_v2a.18329,aug_v2a.02372,aug_v2a.09646,aug_v2a.02941,aug_v2a.05186,aug_v2a.16086,aug_v2a.16481,aug_v2a.10496,aug_v2a.08278,aug_v2a.02170,aug_v2a.05377,aug_v2a.22256,aug_v2a.03973,aug_v2a.12512,aug_v2a.04030,aug_v2a.03804,aug_v2a.03002,aug_v2a.15951,aug_v2a.06758,aug_v2a.06655"
BP	GO:1901214	regulation of neuron death	92/5334	0.036539131	"aug_v2a.04039,aug_v2a.20157,aug_v2a.14461,aug_v2a.09041,aug_v2a.12429,aug_v2a.14535,aug_v2a.09043,aug_v2a.14712,aug_v2a.10216,aug_v2a.07458,aug_v2a.13895,aug_v2a.12919,aug_v2a.11563,aug_v2a.20074,aug_v2a.04435,aug_v2a.19494,aug_v2a.14351,aug_v2a.17771,aug_v2a.16737,aug_v2a.09419,aug_v2a.15654,aug_v2a.09042,aug_v2a.03104,aug_v2a.11087,aug_v2a.10105,aug_v2a.09825,aug_v2a.07835,aug_v2a.16399,aug_v2a.18404,aug_v2a.19435,aug_v2a.19900,aug_v2a.10959,aug_v2a.07337,aug_v2a.01032,aug_v2a.09745,aug_v2a.05635,aug_v2a.18095,aug_v2a.03485,aug_v2a.12280,aug_v2a.14355,aug_v2a.22621,aug_v2a.05755,aug_v2a.11633,aug_v2a.09345,aug_v2a.24027,aug_v2a.14270,aug_v2a.09315,aug_v2a.09850,aug_v2a.11394,aug_v2a.00646,aug_v2a.05084,aug_v2a.15608,aug_v2a.19695,aug_v2a.04637,aug_v2a.21574,aug_v2a.07728,aug_v2a.23631,aug_v2a.07929,aug_v2a.19599,aug_v2a.16662,aug_v2a.02832,aug_v2a.07412,aug_v2a.15331,aug_v2a.15052,aug_v2a.07754,aug_v2a.14637,aug_v2a.23793,aug_v2a.02350,aug_v2a.10551,aug_v2a.07783,aug_v2a.04830,aug_v2a.18329,aug_v2a.13400,aug_v2a.21979,aug_v2a.14702,aug_v2a.15680,aug_v2a.21631,aug_v2a.10496,aug_v2a.09849,aug_v2a.01291,aug_v2a.22133,aug_v2a.03324,aug_v2a.06132,aug_v2a.03562,aug_v2a.02870,aug_v2a.20787,aug_v2a.06273,aug_v2a.20744,aug_v2a.22460,aug_v2a.17122,aug_v2a.06758,aug_v2a.01138"
BP	GO:0050795	regulation of behavior	33/5334	0.036539131	"aug_v2a.03059,aug_v2a.16085,aug_v2a.00549,aug_v2a.13514,aug_v2a.19907,aug_v2a.10865,aug_v2a.03104,aug_v2a.08644,aug_v2a.20289,aug_v2a.14112,aug_v2a.04771,aug_v2a.14270,aug_v2a.00646,aug_v2a.17456,aug_v2a.14542,aug_v2a.03611,aug_v2a.13532,aug_v2a.07048,aug_v2a.18585,aug_v2a.17439,aug_v2a.15503,aug_v2a.11623,aug_v2a.11936,aug_v2a.02659,aug_v2a.11560,aug_v2a.13092,aug_v2a.17953,aug_v2a.17375,aug_v2a.15713,aug_v2a.07500,aug_v2a.02155,aug_v2a.01043,aug_v2a.20910"
BP	GO:0072080	nephron tubule development	48/5334	0.036539131	"aug_v2a.00648,aug_v2a.05605,aug_v2a.23654,aug_v2a.16814,aug_v2a.16598,aug_v2a.13522,aug_v2a.07327,aug_v2a.10230,aug_v2a.23778,aug_v2a.19183,aug_v2a.17109,aug_v2a.22993,aug_v2a.15796,aug_v2a.14366,aug_v2a.16718,aug_v2a.03104,aug_v2a.12033,aug_v2a.09586,aug_v2a.02301,aug_v2a.20289,aug_v2a.05293,aug_v2a.05561,aug_v2a.15665,aug_v2a.19726,aug_v2a.07859,aug_v2a.03279,aug_v2a.06764,aug_v2a.05114,aug_v2a.20155,aug_v2a.10536,aug_v2a.11996,aug_v2a.04712,aug_v2a.17808,aug_v2a.18830,aug_v2a.16722,aug_v2a.14702,aug_v2a.17615,aug_v2a.12077,aug_v2a.18035,aug_v2a.13606,aug_v2a.14119,aug_v2a.16446,aug_v2a.01110,aug_v2a.20449,aug_v2a.10236,aug_v2a.22637,aug_v2a.14783,aug_v2a.23160"
BP	GO:1900408	negative regulation of cellular response to oxidative stress	18/5334	0.036539131	"aug_v2a.17800,aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.01808,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.02350,aug_v2a.10496,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:1902883	negative regulation of response to oxidative stress	18/5334	0.036539131	"aug_v2a.17800,aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.01808,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.02350,aug_v2a.10496,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:1903202	negative regulation of oxidative stress-induced cell death	18/5334	0.036539131	"aug_v2a.17800,aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.01808,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.02350,aug_v2a.10496,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:0090287	regulation of cellular response to growth factor stimulus	83/5334	0.036539131	"aug_v2a.13773,aug_v2a.07913,aug_v2a.02063,aug_v2a.20502,aug_v2a.01953,aug_v2a.02762,aug_v2a.03274,aug_v2a.10216,aug_v2a.12919,aug_v2a.16598,aug_v2a.13405,aug_v2a.00468,aug_v2a.00241,aug_v2a.11695,aug_v2a.10842,aug_v2a.06463,aug_v2a.17771,aug_v2a.00527,aug_v2a.11698,aug_v2a.00238,aug_v2a.09419,aug_v2a.11699,aug_v2a.24617,aug_v2a.24149,aug_v2a.17860,aug_v2a.19183,aug_v2a.13726,aug_v2a.02396,aug_v2a.12876,aug_v2a.16718,aug_v2a.01408,aug_v2a.12033,aug_v2a.02339,aug_v2a.08340,aug_v2a.13946,aug_v2a.17919,aug_v2a.03272,aug_v2a.17246,aug_v2a.17678,aug_v2a.21164,aug_v2a.09609,aug_v2a.16741,aug_v2a.11810,aug_v2a.21307,aug_v2a.08397,aug_v2a.22621,aug_v2a.11469,aug_v2a.15543,aug_v2a.20887,aug_v2a.04236,aug_v2a.02130,aug_v2a.01218,aug_v2a.06150,aug_v2a.19432,aug_v2a.02304,aug_v2a.01866,aug_v2a.02409,aug_v2a.07728,aug_v2a.14063,aug_v2a.08869,aug_v2a.04712,aug_v2a.07442,aug_v2a.06936,aug_v2a.06544,aug_v2a.15503,aug_v2a.20169,aug_v2a.09306,aug_v2a.15700,aug_v2a.01642,aug_v2a.15600,aug_v2a.00912,aug_v2a.15928,aug_v2a.16563,aug_v2a.16446,aug_v2a.10237,aug_v2a.05035,aug_v2a.01872,aug_v2a.06273,aug_v2a.12109,aug_v2a.02358,aug_v2a.22460,aug_v2a.05022,aug_v2a.00921"
BP	GO:0001708	cell fate specification	31/5334	0.036539131	"aug_v2a.04219,aug_v2a.00252,aug_v2a.22370,aug_v2a.14461,aug_v2a.04553,aug_v2a.07456,aug_v2a.12855,aug_v2a.12854,aug_v2a.13405,aug_v2a.05989,aug_v2a.13684,aug_v2a.12856,aug_v2a.21626,aug_v2a.11907,aug_v2a.04552,aug_v2a.01475,aug_v2a.03628,aug_v2a.07859,aug_v2a.08519,aug_v2a.03279,aug_v2a.02467,aug_v2a.14063,aug_v2a.08334,aug_v2a.15700,aug_v2a.07783,aug_v2a.00678,aug_v2a.21868,aug_v2a.03324,aug_v2a.11577,aug_v2a.12500,aug_v2a.16453"
BP	GO:0071625	vocalization behavior	14/5334	0.038827038	"aug_v2a.05909,aug_v2a.01918,aug_v2a.07579,aug_v2a.17017,aug_v2a.01916,aug_v2a.01395,aug_v2a.10787,aug_v2a.23571,aug_v2a.15503,aug_v2a.15501,aug_v2a.24346,aug_v2a.03968,aug_v2a.05908,aug_v2a.01917"
BP	GO:1901032	negative regulation of response to reactive oxygen species	14/5334	0.038827038	"aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:1903206	negative regulation of hydrogen peroxide-induced cell death	14/5334	0.038827038	"aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:2001039	negative regulation of cellular response to drug	14/5334	0.038827038	"aug_v2a.16399,aug_v2a.19435,aug_v2a.09745,aug_v2a.07996,aug_v2a.04788,aug_v2a.05592,aug_v2a.06656,aug_v2a.23631,aug_v2a.19599,aug_v2a.07412,aug_v2a.23793,aug_v2a.05377,aug_v2a.06758,aug_v2a.06655"
BP	GO:0007622	rhythmic behavior	19/5334	0.038827038	"aug_v2a.03059,aug_v2a.00549,aug_v2a.16311,aug_v2a.13514,aug_v2a.19907,aug_v2a.00234,aug_v2a.14112,aug_v2a.03255,aug_v2a.00233,aug_v2a.18027,aug_v2a.13532,aug_v2a.07048,aug_v2a.18585,aug_v2a.06407,aug_v2a.17953,aug_v2a.02193,aug_v2a.02155,aug_v2a.01043,aug_v2a.20910"
BP	GO:0048512	circadian behavior	19/5334	0.038827038	"aug_v2a.03059,aug_v2a.00549,aug_v2a.16311,aug_v2a.13514,aug_v2a.19907,aug_v2a.00234,aug_v2a.14112,aug_v2a.03255,aug_v2a.00233,aug_v2a.18027,aug_v2a.13532,aug_v2a.07048,aug_v2a.18585,aug_v2a.06407,aug_v2a.17953,aug_v2a.02193,aug_v2a.02155,aug_v2a.01043,aug_v2a.20910"
