Category	ID	Term	GeneRatio	adj_pval	genes
MF	GO:0045503	dynein light chain binding	21/1337	0.001831167	"aug_v2a.19414,aug_v2a.13172,aug_v2a.15992,aug_v2a.20593,aug_v2a.14286,aug_v2a.14403,aug_v2a.24514,aug_v2a.17459,aug_v2a.06367,aug_v2a.12084,aug_v2a.14006,aug_v2a.03498,aug_v2a.08155,aug_v2a.16393,aug_v2a.07901,aug_v2a.13347,aug_v2a.21941,aug_v2a.24163,aug_v2a.20310,aug_v2a.20566,aug_v2a.20897"
MF	GO:0045505	dynein intermediate chain binding	22/1337	0.001831167	"aug_v2a.19414,aug_v2a.21402,aug_v2a.13172,aug_v2a.15992,aug_v2a.20593,aug_v2a.14286,aug_v2a.14403,aug_v2a.24514,aug_v2a.17459,aug_v2a.06367,aug_v2a.12084,aug_v2a.14006,aug_v2a.03498,aug_v2a.08155,aug_v2a.16393,aug_v2a.07901,aug_v2a.13347,aug_v2a.21941,aug_v2a.24163,aug_v2a.20310,aug_v2a.20566,aug_v2a.20897"
MF	GO:1990939	ATP-dependent microtubule motor activity	25/1337	0.001831167	"aug_v2a.19414,aug_v2a.18327,aug_v2a.05382,aug_v2a.14990,aug_v2a.13172,aug_v2a.21315,aug_v2a.15992,aug_v2a.20593,aug_v2a.14286,aug_v2a.14403,aug_v2a.24514,aug_v2a.17459,aug_v2a.06367,aug_v2a.12084,aug_v2a.14006,aug_v2a.03498,aug_v2a.08155,aug_v2a.16393,aug_v2a.07901,aug_v2a.13347,aug_v2a.21941,aug_v2a.24163,aug_v2a.20310,aug_v2a.20566,aug_v2a.20897"
MF	GO:0003774	motor activity	45/1337	0.002431327	"aug_v2a.19414,aug_v2a.18327,aug_v2a.05382,aug_v2a.14800,aug_v2a.13860,aug_v2a.14990,aug_v2a.21402,aug_v2a.13172,aug_v2a.24642,aug_v2a.21315,aug_v2a.23864,aug_v2a.06283,aug_v2a.15992,aug_v2a.20593,aug_v2a.14286,aug_v2a.14403,aug_v2a.24514,aug_v2a.17459,aug_v2a.06546,aug_v2a.06367,aug_v2a.22150,aug_v2a.05810,aug_v2a.12895,aug_v2a.24128,aug_v2a.17568,aug_v2a.19157,aug_v2a.12849,aug_v2a.17300,aug_v2a.17577,aug_v2a.23264,aug_v2a.12084,aug_v2a.14006,aug_v2a.03498,aug_v2a.08155,aug_v2a.08934,aug_v2a.17843,aug_v2a.22953,aug_v2a.16393,aug_v2a.07901,aug_v2a.13347,aug_v2a.21941,aug_v2a.24163,aug_v2a.20310,aug_v2a.20566,aug_v2a.20897"
MF	GO:0070003	threonine-type peptidase activity	12/1337	0.00318879	"aug_v2a.01062,aug_v2a.19870,aug_v2a.21909,aug_v2a.22817,aug_v2a.20908,aug_v2a.05104,aug_v2a.07756,aug_v2a.08236,aug_v2a.19581,aug_v2a.08291,aug_v2a.08294,aug_v2a.05298"
MF	GO:0008135	"translation factor activity, RNA binding"	26/1337	0.005506016	"aug_v2a.06543,aug_v2a.01035,aug_v2a.06535,aug_v2a.04392,aug_v2a.16934,aug_v2a.19063,aug_v2a.00926,aug_v2a.13137,aug_v2a.17378,aug_v2a.23423,aug_v2a.18966,aug_v2a.08971,aug_v2a.11245,aug_v2a.22901,aug_v2a.24229,aug_v2a.20946,aug_v2a.08734,aug_v2a.01012,aug_v2a.07007,aug_v2a.09432,aug_v2a.07897,aug_v2a.03938,aug_v2a.18928,aug_v2a.04805,aug_v2a.05546,aug_v2a.15874"
MF	GO:0090079	"translation regulator activity, nucleic acid binding"	27/1337	0.005506016	"aug_v2a.06543,aug_v2a.01035,aug_v2a.06535,aug_v2a.04392,aug_v2a.16934,aug_v2a.19063,aug_v2a.00926,aug_v2a.10939,aug_v2a.13137,aug_v2a.17378,aug_v2a.23423,aug_v2a.18966,aug_v2a.08971,aug_v2a.11245,aug_v2a.22901,aug_v2a.24229,aug_v2a.20946,aug_v2a.08734,aug_v2a.01012,aug_v2a.07007,aug_v2a.09432,aug_v2a.07897,aug_v2a.03938,aug_v2a.18928,aug_v2a.04805,aug_v2a.05546,aug_v2a.15874"
MF	GO:0003777	microtubule motor activity	34/1337	0.008314563	"aug_v2a.19414,aug_v2a.18327,aug_v2a.05382,aug_v2a.14800,aug_v2a.14990,aug_v2a.13172,aug_v2a.24642,aug_v2a.21315,aug_v2a.23864,aug_v2a.06283,aug_v2a.15992,aug_v2a.20593,aug_v2a.14286,aug_v2a.14403,aug_v2a.24514,aug_v2a.17459,aug_v2a.06546,aug_v2a.06367,aug_v2a.22150,aug_v2a.12084,aug_v2a.14006,aug_v2a.03498,aug_v2a.08155,aug_v2a.08934,aug_v2a.17843,aug_v2a.22953,aug_v2a.16393,aug_v2a.07901,aug_v2a.13347,aug_v2a.21941,aug_v2a.24163,aug_v2a.20310,aug_v2a.20566,aug_v2a.20897"
MF	GO:0009055	electron transfer activity	15/1337	0.008314563	"aug_v2a.19049,aug_v2a.24164,aug_v2a.21619,aug_v2a.16134,aug_v2a.03328,aug_v2a.14322,aug_v2a.20029,aug_v2a.03188,aug_v2a.10758,aug_v2a.10890,aug_v2a.09512,aug_v2a.06339,aug_v2a.07840,aug_v2a.05134,aug_v2a.20064"
MF	GO:0051537	"2 iron, 2 sulfur cluster binding"	9/1337	0.008314563	"aug_v2a.21619,aug_v2a.16134,aug_v2a.11632,aug_v2a.20820,aug_v2a.03188,aug_v2a.10758,aug_v2a.10890,aug_v2a.05134,aug_v2a.20064"
MF	GO:0016614	"oxidoreductase activity, acting on CH-OH group of donors"	33/1337	0.008314563	"aug_v2a.08282,aug_v2a.20473,aug_v2a.10283,aug_v2a.19310,aug_v2a.07131,aug_v2a.05078,aug_v2a.06192,aug_v2a.09086,aug_v2a.12628,aug_v2a.11658,aug_v2a.08384,aug_v2a.07559,aug_v2a.22924,aug_v2a.04506,aug_v2a.14588,aug_v2a.12227,aug_v2a.05222,aug_v2a.12308,aug_v2a.08098,aug_v2a.09319,aug_v2a.07697,aug_v2a.10917,aug_v2a.14617,aug_v2a.03188,aug_v2a.20857,aug_v2a.19661,aug_v2a.23278,aug_v2a.19311,aug_v2a.19151,aug_v2a.11338,aug_v2a.20463,aug_v2a.05134,aug_v2a.20064"
MF	GO:0004298	threonine-type endopeptidase activity	8/1337	0.010672314	"aug_v2a.19870,aug_v2a.21909,aug_v2a.22817,aug_v2a.20908,aug_v2a.05104,aug_v2a.07756,aug_v2a.08236,aug_v2a.19581"
MF	GO:0045182	translation regulator activity	27/1337	0.013345326	"aug_v2a.06543,aug_v2a.01035,aug_v2a.06535,aug_v2a.04392,aug_v2a.16934,aug_v2a.19063,aug_v2a.00926,aug_v2a.10939,aug_v2a.13137,aug_v2a.17378,aug_v2a.23423,aug_v2a.18966,aug_v2a.08971,aug_v2a.11245,aug_v2a.22901,aug_v2a.24229,aug_v2a.20946,aug_v2a.08734,aug_v2a.01012,aug_v2a.07007,aug_v2a.09432,aug_v2a.07897,aug_v2a.03938,aug_v2a.18928,aug_v2a.04805,aug_v2a.05546,aug_v2a.15874"
MF	GO:0016671	"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"	5/1337	0.046415688	"aug_v2a.24164,aug_v2a.21205,aug_v2a.05956,aug_v2a.22772,aug_v2a.06619"
MF	GO:0016616	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	25/1337	0.046415688	"aug_v2a.08282,aug_v2a.20473,aug_v2a.10283,aug_v2a.19310,aug_v2a.07131,aug_v2a.05078,aug_v2a.06192,aug_v2a.09086,aug_v2a.12628,aug_v2a.11658,aug_v2a.08384,aug_v2a.07559,aug_v2a.22924,aug_v2a.04506,aug_v2a.14588,aug_v2a.12227,aug_v2a.05222,aug_v2a.07697,aug_v2a.10917,aug_v2a.14617,aug_v2a.20857,aug_v2a.23278,aug_v2a.19311,aug_v2a.19151,aug_v2a.11338"
MF	GO:0003743	translation initiation factor activity	17/1337	0.048542184	"aug_v2a.06543,aug_v2a.01035,aug_v2a.04392,aug_v2a.16934,aug_v2a.19063,aug_v2a.13137,aug_v2a.23423,aug_v2a.18966,aug_v2a.08971,aug_v2a.22901,aug_v2a.24229,aug_v2a.07897,aug_v2a.03938,aug_v2a.18928,aug_v2a.04805,aug_v2a.05546,aug_v2a.15874"
MF	GO:0008514	organic anion transmembrane transporter activity	30/1337	0.048542184	"aug_v2a.07409,aug_v2a.14451,aug_v2a.18553,aug_v2a.09243,aug_v2a.22914,aug_v2a.17925,aug_v2a.06865,aug_v2a.17928,aug_v2a.16730,aug_v2a.09263,aug_v2a.11986,aug_v2a.21096,aug_v2a.15012,aug_v2a.04484,aug_v2a.05797,aug_v2a.00657,aug_v2a.24392,aug_v2a.03327,aug_v2a.16425,aug_v2a.01099,aug_v2a.08007,aug_v2a.18314,aug_v2a.11481,aug_v2a.11468,aug_v2a.15366,aug_v2a.07753,aug_v2a.17658,aug_v2a.05088,aug_v2a.23310,aug_v2a.18587"
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
